,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
56,0.3,3.41,2.6,3.41,3.19,0.75,0.0,14.0,6.5,2.87,1.81,-0.98,-0.46,6.76,Engineering,None,Good,0.0,0.0,0.0,Charles Salamy,African-American,male,0.0,USA,26.0,95002
57,-1.16,2.14,1.2,2.8,0.86,-9.19,0.0,77.0,2.2,-0.34,2.23,-0.43,-1.34,5.21,Engineering,Very Good,Good,1.0,1.0,1.0,Edward Goodwin,African-American,male,0.0,USA,24.0,94945
58,-0.43,2.18,1.6,0.05,1.46,-4.58,0.7,19.0,0.6,-2.33,1.43,-1.22,-1.06,5.74,Sciences,Ok,Good,0.0,1.0,1.0,Efren Anderson,African-American,male,0.0,USA,22.0,94304
59,0.11,2.41,2.3,5.2,2.36,-2.32,2.3,45.0,3.2,-0.09,2.15,2.21,1.56,8.42,Quantitative,Very Good,Good,0.0,0.0,0.0,Jerry Hazelwood,African-American,male,0.0,USA,31.0,94105
60,-0.11,2.14,0.8,2.73,2.12,-1.84,1.1,21.0,1.4,-1.43,1.36,-1.75,-0.78,6.37,Engineering,None,Bad,0.0,0.0,0.0,Keith Young,African-American,male,0.0,USA,27.0,94538
61,0.28,2.22,2.6,4.37,3.04,0.72,0.0,10.0,5.4,1.71,3.51,1.41,1.37,8.97,Quantitative,None,Bad,0.0,0.0,0.0,Lance Terry,African-American,male,0.0,USA,29.0,94085
62,0.09,3.0,1.4,4.83,2.72,-0.59,3.8,12.0,6.8,3.41,0.43,-2.59,-1.84,4.8,Humanities,Ok,Good,0.0,0.0,0.0,Theodore Reeder,African-American,male,0.0,USA,29.0,94087
63,-0.84,3.15,2.1,2.42,2.21,-4.24,0.0,16.0,3.2,0.05,1.54,-1.27,-2.07,4.1,Sciences,Ok,Bad,0.0,1.0,1.0,Charles Headrick,African-American,male,0.0,USA,23.0,95134
64,1.67,2.87,3.0,5.27,3.61,4.65,2.3,18.0,3.9,0.44,0.71,-0.08,-0.35,6.05,Engineering,Ok,Good,0.0,1.0,0.0,Phillip Hilley,African-American,male,2.0,USA,34.0,95035
65,0.04,2.77,2.2,5.09,3.2,0.52,2.3,81.0,3.1,0.38,1.29,0.23,0.44,7.39,Quantitative,None,Good,0.0,0.0,0.0,Ralph Bryant,African-American,male,0.0,USA,31.0,94561
66,0.2,2.81,3.8,6.74,3.72,1.1,0.0,31.0,5.3,1.67,1.44,-1.13,-0.38,6.74,Engineering,Ok,Good,0.0,0.0,0.0,Benjamin Burditt,African-American,male,2.0,USA,32.0,94544
67,0.32,3.02,2.3,1.73,2.98,1.31,0.0,39.0,0.8,-1.84,0.34,-2.76,-1.97,4.67,Engineering,Ok,Good,0.0,0.0,0.0,David Moses,African-American,male,2.0,USA,22.0,94578
68,0.64,3.26,2.0,6.56,3.0,0.35,0.0,40.0,6.5,3.43,3.05,-0.84,-1.06,6.06,Engineering,Ok,Good,0.0,1.0,0.0,Jason Costa,African-American,male,0.0,USA,29.0,94603
69,-1.2,2.75,1.6,0.73,2.05,-4.48,2.3,60.0,3.3,0.34,0.95,-0.81,-1.18,5.13,Engineering,None,Good,0.0,1.0,1.0,Dean Ross,African-American,male,0.0,USA,28.0,94707
70,-1.87,2.43,2.0,0.64,1.84,-6.86,3.1,0.0,5.1,1.5,1.13,-2.69,-1.85,5.24,Quantitative,None,Bad,1.0,1.0,1.0,Justin Fitzpatrick,African-American,male,0.0,USA,28.0,94040
71,-0.16,2.58,1.3,4.99,3.56,2.19,2.6,5.0,4.1,0.71,3.34,3.35,2.68,9.9,Engineering,Very Good,Good,1.0,0.0,0.0,Don Spencer,African-American,male,2.0,USA,32.0,94043
72,0.44,2.64,2.8,5.36,3.91,3.37,0.0,10.0,5.7,2.28,0.0,-3.5,-3.8,1.77,Quantitative,Very Good,Good,0.0,0.0,0.0,Alphonso Frazer,African-American,male,1.0,USA,30.0,94085
73,1.17,2.88,1.7,5.65,3.36,3.48,0.0,24.0,6.5,3.11,1.76,-1.26,-0.88,6.11,Engineering,Ok,Good,1.0,0.0,0.0,Harlan Suddoth,African-American,male,1.0,USA,28.0,94027
74,-0.67,2.75,2.4,0.65,3.02,-0.3,0.0,86.0,1.6,-0.95,1.83,-1.59,-1.42,5.49,Quantitative,None,Bad,0.0,0.0,0.0,Keith Townsend,African-American,male,1.0,USA,25.0,94947
75,-0.24,3.48,3.7,0.75,3.22,-0.07,0.0,32.0,4.7,1.52,1.38,-0.87,-1.02,5.69,Quantitative,Very Good,Bad,1.0,0.0,0.0,Charles Mcmillan,African-American,male,1.0,USA,23.0,94544
76,0.14,2.93,1.1,4.96,2.11,-2.88,0.0,18.0,6.4,3.14,0.39,-1.59,-2.66,3.11,Engineering,None,Bad,0.0,1.0,0.0,Jason Biggs,African-American,male,1.0,USA,26.0,95035
77,0.06,2.09,0.8,2.24,1.44,-3.66,0.0,8.0,4.4,0.76,1.6,-0.71,-0.43,6.59,Sciences,Very Good,Good,0.0,1.0,0.0,Stephen Cole,African-American,male,1.0,USA,27.0,94085
78,0.75,3.2,2.5,5.92,3.31,1.58,3.7,37.0,5.7,2.37,2.66,1.11,-0.09,6.56,Quantitative,Ok,Good,0.0,0.0,0.0,Melvin Brown,African-American,male,1.0,USA,30.0,94545
79,0.02,2.53,1.3,7.12,2.31,-3.07,0.0,29.0,0.8,-2.12,0.07,-2.49,-0.94,6.03,Engineering,Ok,Bad,0.0,1.0,0.0,Brandon Grant,African-American,male,1.0,USA,31.0,94560
80,-1.13,3.21,2.1,2.87,2.22,-5.26,3.1,50.0,4.9,1.9,1.11,-1.74,-0.59,6.48,Humanities,Very Good,Bad,0.0,1.0,1.0,Kenneth Williams,African-American,male,1.0,USA,27.0,94609
81,0.69,1.98,2.9,2.75,2.4,-0.09,0.0,46.0,1.4,-1.27,1.1,-2.5,-1.49,5.62,Engineering,None,Bad,0.0,0.0,0.0,Raymond Bennett,African-American,male,1.0,USA,24.0,94019
82,0.58,2.43,2.2,6.9,2.95,0.4,2.5,35.0,3.3,0.27,1.87,-0.11,0.96,8.48,Quantitative,Ok,Good,0.0,0.0,0.0,Jospeh Gragg,African-American,male,1.0,USA,31.0,94566
83,-1.11,2.62,2.0,3.21,2.72,-2.9,2.0,66.0,2.5,-0.06,1.37,-3.47,-2.43,4.73,Sciences,None,Bad,0.0,1.0,0.0,John Foote,African-American,male,1.0,USA,28.0,94925
84,-0.42,3.73,1.9,5.92,4.04,1.88,0.0,31.0,5.4,2.18,1.41,-2.52,-1.77,5.25,Engineering,Very Good,Bad,0.0,0.0,0.0,Roberto Puckett,African-American,male,1.0,USA,28.0,94544
85,-0.19,3.02,1.5,-0.68,2.13,-1.64,0.0,16.0,1.1,-1.84,2.01,2.05,1.84,8.94,Quantitative,None,Good,0.0,1.0,0.0,Kelly Scoggins,African-American,male,1.0,USA,23.0,95134
86,-0.7,2.89,2.7,1.39,2.9,-1.34,0.0,20.0,8.2,4.61,3.09,1.79,0.7,7.66,Quantitative,None,Bad,0.0,0.0,0.0,Darren Waldrop,African-American,male,1.0,USA,24.0,94025
87,-1.1,2.83,1.6,-0.83,1.97,-4.13,1.5,3.0,2.2,-1.03,3.69,2.95,2.79,10.44,Engineering,Very Good,Bad,0.0,1.0,1.0,Karl Banker,African-American,male,1.0,USA,26.0,94040
88,0.36,2.96,2.5,5.43,3.2,0.65,1.2,46.0,1.7,-1.01,1.72,-0.48,-1.21,5.26,Engineering,None,Bad,0.0,0.0,0.0,George Folger,African-American,male,1.0,USA,29.0,94019
89,0.51,2.96,0.2,2.5,1.57,-2.53,0.0,25.0,4.0,0.99,3.31,3.19,3.06,10.65,Engineering,Ok,Good,0.0,0.0,0.0,Frank Carter,African-American,male,1.0,USA,27.0,94539
90,1.09,2.99,2.0,5.24,3.24,2.81,1.6,66.0,2.3,-0.34,2.98,1.41,0.92,8.03,Sciences,Very Good,Good,1.0,0.0,0.0,Dennis Seifert,African-American,male,1.0,USA,33.0,94925
91,-0.29,2.55,1.8,1.48,2.25,-2.1,0.0,25.0,2.9,-0.12,1.29,-0.73,-0.63,6.16,Quantitative,Ok,Bad,0.0,0.0,0.0,Efrain Ramirez,African-American,male,1.0,USA,27.0,94539
92,0.05,2.72,3.2,1.59,3.04,0.76,0.0,80.0,1.3,-0.83,1.0,-1.41,-1.16,5.36,Quantitative,Ok,Bad,0.0,0.0,1.0,Mark Evans,African-American,male,1.0,USA,25.0,94533
93,-0.42,2.42,1.7,5.01,3.28,0.21,0.0,46.0,2.5,-0.17,1.19,-1.06,-0.42,6.63,Engineering,None,Bad,0.0,0.0,0.0,Freddy Ponder,African-American,male,1.0,USA,27.0,94019
94,-0.43,3.33,2.0,0.53,3.14,0.61,0.0,66.0,2.9,0.01,0.92,-2.0,-1.45,5.36,Quantitative,Ok,Good,0.0,0.0,0.0,Lawrence Anderson,African-American,male,1.0,USA,24.0,94925
95,-0.14,2.3,-0.0,3.85,1.12,-5.58,0.0,32.0,6.8,3.0,2.49,0.4,0.22,7.31,Quantitative,Ok,Good,0.0,1.0,1.0,James Levin,African-American,male,1.0,USA,26.0,94544
96,-0.29,3.43,2.0,3.83,2.9,-1.32,0.0,27.0,4.2,1.25,3.71,2.55,2.18,9.83,Humanities,Very Good,Good,0.0,0.0,0.0,Christopher Mumford,African-American,male,1.0,USA,32.0,94070
97,1.16,3.58,1.8,7.93,4.19,5.4,0.0,29.0,0.6,-2.04,1.31,-1.71,-1.47,5.22,Quantitative,Ok,Good,1.0,0.0,0.0,Alvin York,African-American,male,1.0,USA,32.0,94560
98,-1.59,2.32,2.2,0.43,2.42,-3.8,0.0,35.0,0.9,-1.77,2.71,1.22,1.58,9.14,Sciences,None,Bad,0.0,1.0,0.0,Grady Whiting,African-American,male,1.0,USA,24.0,94566
99,-0.03,2.32,1.8,4.11,2.75,-0.38,0.0,1.0,5.6,2.15,1.98,0.34,-0.28,6.37,Humanities,Ok,Bad,0.0,0.0,0.0,Devin Steele,African-American,male,1.0,USA,27.0,94040
100,0.04,3.01,0.5,7.25,2.66,-1.48,0.0,5.0,2.1,-0.81,3.48,1.8,1.84,9.41,Quantitative,None,Bad,0.0,0.0,0.0,Thomas Rivas,African-American,male,1.0,USA,29.0,94043
101,-0.92,2.64,2.3,-0.01,2.2,-3.43,0.4,53.0,0.0,-2.4,1.49,-0.25,-0.53,5.98,Engineering,None,Bad,1.0,1.0,0.0,John Bragg,African-American,male,1.0,USA,21.0,94549
102,0.28,3.56,1.0,4.7,3.37,2.05,3.9,11.0,6.4,2.9,0.15,-2.39,-2.3,3.94,Engineering,Very Good,Good,0.0,0.0,0.0,Willie Wells,African-American,male,2.0,USA,34.0,94089
103,-0.7,2.88,2.0,6.78,3.48,-0.73,0.0,20.0,1.2,-1.49,2.48,1.43,1.42,8.67,Quantitative,Very Good,Good,1.0,0.0,0.0,Andrew Mizrahi,African-American,male,1.0,USA,32.0,94025
104,0.83,3.32,3.2,8.67,3.66,1.76,0.0,21.0,3.7,0.51,3.23,1.04,1.49,9.28,Quantitative,Very Good,Good,0.0,0.0,0.0,Ben Perez,African-American,male,2.0,USA,29.0,94538
105,0.11,3.44,1.6,6.35,3.06,-0.36,0.0,10.0,4.8,1.57,3.27,1.98,1.66,9.04,Quantitative,None,Bad,0.0,0.0,0.0,George Delarosa,African-American,male,1.0,USA,32.0,94085
106,-0.39,2.5,1.5,4.12,2.11,-3.5,0.0,44.0,2.8,-0.16,1.01,-0.46,-0.02,6.83,Sciences,None,Good,0.0,1.0,0.0,William Gaul,African-American,male,1.0,USA,30.0,94131
107,-0.2,3.64,1.4,5.66,4.02,2.66,0.0,72.0,3.6,0.87,1.36,-0.67,-0.21,6.78,Engineering,Very Good,Good,1.0,0.0,0.0,Daniel Ferrell,African-American,male,1.0,USA,26.0,94572
108,-0.68,3.24,1.0,3.89,3.08,-0.82,0.0,2.0,6.5,2.9,2.73,0.62,-0.09,6.75,Sciences,Ok,Bad,0.0,0.0,0.0,Lawrence Easterling,African-American,male,1.0,USA,27.0,94040
109,-0.02,3.96,2.4,7.71,3.95,1.12,0.0,59.0,7.3,3.32,3.54,3.17,2.61,10.02,Sciences,None,Bad,0.0,0.0,0.0,Allen Fairchild,African-American,male,2.0,USA,32.0,94709
110,-1.41,3.46,2.4,0.95,3.19,-1.64,0.0,57.0,2.5,-0.35,1.82,-2.0,-1.58,5.5,Engineering,None,Bad,0.0,0.0,0.0,Thomas Pender,African-American,male,1.0,USA,27.0,94038
111,0.84,3.0,2.3,4.54,2.83,0.95,0.0,55.0,4.3,1.16,1.93,-0.63,-1.13,5.55,Humanities,Very Good,Bad,0.0,1.0,0.0,James Jacobson,African-American,male,0.0,USA,27.0,94523
112,0.45,2.69,3.8,6.1,3.89,2.69,0.0,61.0,2.4,-0.46,2.91,0.98,1.09,8.57,Engineering,Ok,Good,1.0,0.0,0.0,William Coburn,African-American,male,1.0,USA,28.0,94707
113,-0.32,2.61,2.7,1.68,2.73,-1.05,0.0,13.0,3.4,0.31,1.87,-0.33,-0.15,6.83,Engineering,None,Bad,0.0,0.0,0.0,Thomas Jefferson,African-American,male,1.0,USA,23.0,94022
114,0.5,3.2,2.2,3.0,3.4,2.72,0.1,58.0,0.0,-2.86,2.84,1.58,0.73,7.71,Quantitative,Ok,Good,1.0,1.0,0.0,Vincent Bonawitz,African-American,male,1.0,USA,25.0,94720
115,0.49,3.73,3.2,6.27,4.93,6.22,0.0,34.0,5.1,1.99,1.32,-2.35,-2.17,4.44,Quantitative,Ok,Good,1.0,0.0,0.0,James Petrson,African-American,male,1.0,USA,31.0,94030
116,0.38,3.4,2.3,5.7,3.57,1.72,1.3,43.0,1.2,-1.59,3.22,3.18,2.78,10.29,Engineering,Very Good,Bad,0.0,0.0,0.0,Eugene Bedolla,African-American,male,1.0,Canada,29.0,94014
117,0.46,3.42,1.6,6.72,3.12,0.5,0.0,42.0,0.0,-2.76,0.0,-5.3,-3.34,3.61,Engineering,Ok,Good,0.0,0.0,0.0,Christopher Nolan,African-American,male,1.0,USA,31.0,94605
118,-0.48,2.99,1.7,0.76,2.23,-2.61,0.0,45.0,5.1,2.09,3.2,3.99,2.97,10.06,Quantitative,None,Bad,0.0,0.0,0.0,Edward Leonard,African-American,male,1.0,USA,23.0,94105
119,0.19,2.72,1.2,4.13,2.54,-0.6,4.3,27.0,8.0,4.89,2.67,2.11,3.02,10.91,Quantitative,Ok,Bad,0.0,0.0,0.0,Robert Proctor,African-American,male,1.0,Canada,31.0,94070
