,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
47,0.37,2.96,2.3,8.74,4.41,4.19,0.0,71.0,0.9,-1.53,2.26,2.53,2.05,9.0,Engineering,Ok,Good,1.0,0.0,0.0,Emily Arcizo,Caucasian,female,2.0,USA,33.0,94509
48,0.06,2.19,0.9,2.69,1.61,-3.23,0.0,5.0,4.3,0.93,0.61,-2.53,-2.22,4.44,Sciences,Ok,Bad,0.0,1.0,0.0,Tracy Wheeler,Caucasian,female,2.0,USA,27.0,94043
49,0.07,2.77,2.7,4.22,3.07,0.02,0.0,17.0,2.6,-0.53,2.23,-0.1,-0.59,6.21,Quantitative,None,Good,0.0,0.0,0.0,Wilma Vanek,Caucasian,female,0.0,USA,26.0,94301
50,1.19,2.03,1.4,8.53,3.48,3.71,0.0,65.0,3.1,0.16,2.02,0.43,1.08,8.47,Engineering,Ok,Good,1.0,0.0,0.0,Joan Strickland,Caucasian,female,2.0,USA,31.0,94556
51,0.49,2.31,1.5,3.39,2.72,0.89,0.0,51.0,1.2,-1.5,1.51,-2.37,-2.91,3.45,Engineering,Ok,Good,0.0,1.0,0.0,Alejandra Carlsen,Caucasian,female,0.0,USA,26.0,94618
52,-1.06,2.71,1.5,2.4,2.2,-4.11,0.0,26.0,7.9,4.54,3.77,3.74,2.61,9.72,Sciences,None,Good,0.0,1.0,1.0,Rosa Peden,Caucasian,female,0.0,USA,26.0,94403
53,1.43,3.61,3.0,3.45,3.64,4.77,0.0,21.0,2.9,-0.37,1.3,-3.0,-2.68,4.04,Humanities,Very Good,Good,1.0,0.0,0.0,Shirley Cooper,Caucasian,female,2.0,USA,27.0,94538
54,-0.75,3.69,2.8,5.58,4.09,0.82,0.0,34.0,6.5,3.28,1.52,0.33,0.14,6.93,Quantitative,Ok,Good,1.0,0.0,0.0,Lula Bidwell,Caucasian,female,0.0,USA,29.0,94030
55,0.93,2.49,2.7,1.74,2.52,0.84,1.9,61.0,2.6,-0.2,2.93,0.23,0.17,7.48,Engineering,Very Good,Bad,0.0,0.0,0.0,Ethel Lockhart,Caucasian,female,0.0,USA,24.0,94707
56,-0.22,3.27,3.0,5.36,4.01,2.11,0.1,91.0,0.0,-3.46,0.79,-1.76,-1.51,5.16,Quantitative,Very Good,Good,0.0,0.0,0.0,Stacy Liff,Caucasian,female,2.0,USA,27.0,94558
57,-0.12,3.84,1.7,5.07,3.26,0.13,0.0,1.0,1.7,-1.38,3.14,2.5,1.38,8.39,Sciences,Very Good,Good,0.0,0.0,0.0,Samantha Hindman,Caucasian,female,0.0,USA,28.0,94040
58,-0.6,3.53,2.2,2.52,3.35,0.27,0.0,27.0,3.1,-0.06,1.88,-0.36,-0.29,6.64,Quantitative,Very Good,Good,0.0,0.0,0.0,Cheryl Kitt,Caucasian,female,0.0,USA,25.0,94070
59,-0.29,2.45,-0.0,5.99,1.88,-4.09,0.0,22.0,6.1,2.75,1.36,-0.52,-0.58,6.16,Engineering,Ok,Good,0.0,1.0,1.0,Tami Jackson,Caucasian,female,2.0,USA,29.0,94061
60,0.98,2.73,2.5,4.47,2.56,0.0,0.0,25.0,2.7,-0.11,2.29,-0.69,-0.53,6.6,Quantitative,None,Good,0.0,0.0,0.0,Mary Childress,Caucasian,female,0.0,USA,28.0,94539
61,0.39,1.73,2.6,6.53,3.5,2.25,0.0,20.0,4.9,1.27,1.77,0.02,0.06,7.03,Engineering,Ok,Good,0.0,0.0,0.0,Hilda Papay,Caucasian,female,0.0,USA,28.0,94025
62,-1.0,2.55,1.3,1.17,2.22,-3.6,0.0,20.0,6.3,3.05,3.22,2.13,2.26,9.8,Quantitative,Ok,Good,0.0,1.0,0.0,Tammy Creager,Caucasian,female,0.0,Canada,22.0,94025
63,-0.74,2.81,1.7,-0.23,2.3,-2.37,0.0,63.0,1.2,-1.31,4.09,5.21,4.41,12.07,Engineering,Ok,Bad,0.0,0.0,0.0,Karen Klapper,Caucasian,female,0.0,USA,24.0,94801
64,-0.27,3.47,2.6,5.38,3.84,1.41,0.0,60.0,1.6,-0.93,1.34,0.25,-0.29,6.18,Engineering,None,Good,0.0,0.0,0.0,Lavonne Smith,Caucasian,female,0.0,Canada,29.0,94707
65,0.18,2.79,1.4,1.44,2.74,0.6,0.0,31.0,3.4,0.24,0.71,-1.54,-1.46,5.03,Quantitative,None,Good,0.0,0.0,0.0,Catherine Bilodeau,Caucasian,female,0.0,USA,27.0,94544
66,-0.14,2.52,1.1,4.32,2.36,-1.96,3.9,7.0,6.7,3.04,3.22,1.28,0.84,8.0,Engineering,None,Good,1.0,0.0,0.0,Evelyn Breit,Caucasian,female,0.0,USA,29.0,94043
67,-0.56,2.22,1.6,2.24,1.49,-5.74,0.0,75.0,2.2,-0.33,2.32,0.35,1.2,8.72,Humanities,Ok,Good,0.0,1.0,1.0,Linda Sturgis,Caucasian,female,0.0,USA,27.0,94941
68,0.4,2.38,2.1,6.39,2.58,-1.12,0.0,30.0,0.2,-2.5,1.56,-0.24,0.56,7.82,Quantitative,Very Good,Bad,0.0,0.0,0.0,Margaret Fain,Caucasian,female,0.0,USA,30.0,94587
69,0.38,2.67,1.6,5.08,3.06,1.17,2.8,24.0,4.7,1.22,0.6,-2.18,-1.96,4.62,Sciences,None,Bad,0.0,0.0,0.0,Amy Finnerty,Caucasian,female,0.0,Canada,30.0,94027
70,-1.04,2.34,1.4,1.43,1.79,-4.89,0.0,1.0,3.9,0.72,2.56,0.37,0.59,7.96,Engineering,Ok,Bad,0.0,1.0,1.0,Elsie Parkhurst,Caucasian,female,0.0,Canada,26.0,94040
71,1.63,2.95,2.2,6.37,3.06,2.86,2.8,11.0,4.5,1.45,1.11,-2.55,-1.41,5.76,Quantitative,Very Good,Good,1.0,0.0,0.0,Lucy Marquardt,Caucasian,female,2.0,USA,33.0,94089
72,0.2,3.46,3.5,3.48,4.12,3.82,0.0,80.0,3.8,1.06,0.89,-1.26,-0.31,6.68,Sciences,Very Good,Good,0.0,0.0,0.0,Eunice Nichols,Caucasian,female,2.0,USA,26.0,94533
73,0.45,2.5,3.6,5.01,2.66,-1.23,0.0,13.0,0.0,-3.49,1.4,-2.47,-2.13,4.68,Quantitative,Very Good,Bad,0.0,0.0,0.0,Carla Tebo,Caucasian,female,0.0,USA,28.0,94022
74,-0.2,3.3,2.6,0.6,2.28,-2.7,0.0,48.0,2.4,-0.47,1.04,-2.57,-1.29,5.92,Engineering,Very Good,Good,0.0,1.0,0.0,Denise Baker,Caucasian,female,2.0,USA,24.0,94109
75,-0.42,3.29,2.0,0.57,3.25,1.13,0.0,63.0,1.7,-0.98,3.92,3.56,2.8,10.28,Engineering,Very Good,Good,0.0,0.0,0.0,Kathleen Burke,Caucasian,female,0.0,USA,24.0,94801
76,0.25,3.16,2.4,4.9,3.65,2.38,0.0,25.0,6.5,3.16,2.25,0.48,0.67,7.86,Engineering,Ok,Good,0.0,1.0,0.0,Lois Neely,Caucasian,female,2.0,USA,29.0,94539
77,0.02,2.77,1.7,6.18,2.51,-2.39,0.0,20.0,1.7,-1.4,1.41,0.67,0.23,6.98,Engineering,Ok,Good,0.0,0.0,0.0,Carlotta Butler,Caucasian,female,0.0,USA,30.0,94025
78,-1.33,2.22,0.7,2.54,1.83,-5.52,0.0,16.0,0.4,-2.32,1.47,0.21,-0.33,6.16,Engineering,Ok,Good,0.0,1.0,1.0,Patricia Groves,Caucasian,female,0.0,USA,28.0,95134
79,1.97,2.67,2.7,11.56,4.82,8.26,0.0,56.0,2.1,-0.65,2.07,-0.04,-0.91,5.68,Engineering,Very Good,Good,1.0,0.0,0.0,Joann Crum,Caucasian,female,2.0,USA,35.0,94595
80,-0.41,2.75,0.9,3.75,2.75,-1.05,0.0,44.0,2.7,-0.33,1.55,-0.19,0.16,7.17,Humanities,None,Bad,1.0,0.0,0.0,Peggy Smith,Caucasian,female,0.0,USA,27.0,94131
81,-0.39,2.72,1.9,1.36,1.99,-3.58,0.0,3.0,1.2,-1.54,1.57,-1.42,-2.17,4.15,Humanities,Ok,Good,0.0,1.0,0.0,Darlene Eastes,Caucasian,female,0.0,USA,26.0,94040
82,-0.01,2.94,3.0,4.42,3.11,-0.29,0.0,22.0,3.3,0.26,1.67,-0.07,-0.58,6.11,Engineering,None,Bad,0.0,0.0,0.0,Latonya Mcghee,Caucasian,female,0.0,Canada,27.0,94061
83,0.17,2.8,1.8,1.71,2.95,1.19,0.0,63.0,4.6,1.65,3.77,4.14,3.51,11.06,Engineering,None,Good,1.0,0.0,0.0,Nicole Hall,Caucasian,female,0.0,USA,25.0,94801
84,-0.07,3.05,2.6,5.13,4.26,3.91,0.0,23.0,5.6,2.18,0.08,-4.31,-2.99,3.89,Engineering,Very Good,Good,0.0,0.0,0.0,Florence Hafenstein,Caucasian,female,2.0,USA,28.0,94028
85,-1.15,3.15,1.7,2.62,2.86,-2.46,0.0,71.0,1.4,-1.16,1.07,-1.71,-1.61,4.86,Quantitative,Ok,Bad,0.0,0.0,0.0,Angela Capellan,Caucasian,female,0.0,USA,25.0,94509
86,0.18,2.55,1.2,4.27,2.61,-0.4,0.0,43.0,0.4,-2.33,2.61,1.51,1.32,8.48,Engineering,Ok,Good,0.0,0.0,0.0,Jessica Curtis,Caucasian,female,0.0,USA,25.0,94014
87,0.49,3.95,3.0,7.9,4.29,3.4,0.0,36.0,4.8,1.86,2.45,1.85,0.85,7.62,Quantitative,Very Good,Good,1.0,0.0,0.0,Winifred Harrison,Caucasian,female,2.0,USA,32.0,94588
88,-0.4,2.54,2.1,-0.16,1.86,-3.16,0.0,16.0,4.2,0.81,2.67,2.46,2.26,9.54,Quantitative,Ok,Bad,0.0,1.0,1.0,Lela Clontz,Caucasian,female,0.0,USA,24.0,95134
89,0.19,3.73,2.0,6.33,4.33,4.06,0.0,17.0,4.1,0.8,1.61,0.43,-0.58,5.69,Humanities,Ok,Good,1.0,0.0,0.0,Whitney Macias,Caucasian,female,2.0,USA,27.0,94301
90,-0.37,3.36,3.1,1.6,2.58,-2.43,0.0,57.0,2.2,-0.47,1.45,-1.79,-1.52,5.32,Quantitative,None,Good,0.0,0.0,0.0,Verda Debuhr,Caucasian,female,0.0,USA,26.0,94038
91,0.91,3.13,2.1,7.92,4.67,6.57,0.0,74.0,1.6,-0.72,0.57,-2.68,-2.36,4.11,Engineering,Very Good,Good,1.0,1.0,0.0,Ester Coller,Caucasian,female,2.0,USA,30.0,94591
92,0.44,3.75,2.8,6.4,4.14,3.47,0.0,6.0,2.7,-0.33,2.06,1.27,1.04,8.04,Engineering,Very Good,Good,1.0,0.0,0.0,Maryann Schaunaman,Caucasian,female,2.0,Canada,27.0,94043
93,0.9,3.56,2.2,10.89,4.61,4.91,0.0,41.0,3.0,-0.15,1.87,0.14,0.81,8.01,Quantitative,Ok,Good,1.0,0.0,0.0,Tiffany Guzman,Caucasian,female,2.0,Australia,33.0,94542
94,-1.44,2.22,1.2,-1.25,1.14,-7.17,0.0,52.0,2.7,-0.13,1.67,0.47,0.23,7.02,Engineering,Ok,Good,0.0,1.0,1.0,Lori Urick,Caucasian,female,0.0,USA,20.0,94611
95,-1.03,2.49,0.3,-0.47,1.64,-4.67,0.0,43.0,1.7,-0.96,2.93,1.58,2.59,10.61,Engineering,Ok,Good,0.0,1.0,1.0,Amy Mitchell,Caucasian,female,0.0,USA,24.0,94014
96,0.83,3.04,3.2,5.01,3.63,3.09,0.0,83.0,0.0,-3.81,0.87,-0.1,0.84,8.0,Sciences,Ok,Good,1.0,0.0,0.0,Mai Rothstein,Caucasian,female,2.0,USA,28.0,94503
97,-1.53,2.23,2.0,-2.34,1.69,-5.31,0.0,76.0,1.8,-0.92,0.17,-2.68,-2.71,3.52,Quantitative,Ok,Bad,0.0,1.0,1.0,Dorothy Eldridge,Caucasian,female,0.0,Canada,22.0,94960
98,1.52,3.57,1.9,6.57,3.62,4.53,0.0,19.0,1.5,-1.29,2.82,-0.34,0.02,7.6,Quantitative,Very Good,Good,1.0,1.0,0.0,Gail Armstrong,Caucasian,female,2.0,USA,30.0,94304
99,-0.61,2.37,1.6,1.43,2.12,-2.95,0.0,21.0,7.2,3.49,2.36,1.68,2.36,9.9,Engineering,None,Bad,0.0,1.0,1.0,Elizabeth Waldron,Caucasian,female,0.0,USA,26.0,94538
100,1.15,2.44,4.0,1.7,2.08,-1.03,0.0,38.0,0.0,-4.57,3.17,2.3,1.21,8.14,Engineering,None,Bad,0.0,0.0,0.0,Diane Jones,Caucasian,female,0.0,USA,24.0,94586
101,0.5,2.54,0.8,5.2,2.28,-0.91,0.0,28.0,3.9,0.96,3.23,2.55,2.17,9.48,Engineering,None,Good,0.0,0.0,0.0,Sybil Patton,Caucasian,female,0.0,Canada,30.0,94402
102,0.14,2.68,1.0,4.37,2.47,-0.85,0.8,22.0,0.2,-2.57,2.23,1.08,0.64,7.56,Engineering,Ok,Good,0.0,0.0,0.0,Maria Hudson,Caucasian,female,0.0,USA,29.0,94061
103,-0.16,3.13,1.1,2.25,2.95,0.63,0.0,31.0,2.5,-0.5,2.04,-0.75,1.28,9.24,Sciences,Ok,Bad,0.0,0.0,0.0,Dana Childers,Caucasian,female,0.0,USA,25.0,94544
104,-0.04,3.48,3.0,4.54,4.07,2.76,0.0,39.0,1.7,-1.25,0.98,-2.46,-1.99,4.87,Engineering,Very Good,Good,0.0,0.0,0.0,Monica Bacich,Caucasian,female,2.0,USA,30.0,94578
105,0.44,3.57,2.8,9.27,4.73,4.79,0.0,33.0,2.4,-0.48,2.14,0.84,0.32,7.11,Engineering,Ok,Good,0.0,0.0,0.0,Margarita Abner,Caucasian,female,2.0,USA,31.0,94010
106,0.31,3.7,0.8,5.67,3.33,1.68,0.0,16.0,0.0,-3.13,2.0,-1.54,-1.46,5.48,Quantitative,Ok,Bad,0.0,0.0,0.0,Janice Sheets,Caucasian,female,2.0,USA,27.0,95134
107,-0.33,2.72,1.9,4.32,2.55,-2.26,0.0,31.0,3.0,0.33,2.16,0.59,1.24,8.71,Engineering,None,Good,0.0,0.0,0.0,Bettie Jones,Caucasian,female,0.0,USA,28.0,94544
108,0.77,3.01,2.8,7.68,3.14,0.41,3.9,27.0,6.6,3.25,2.18,2.19,1.92,9.04,Quantitative,None,Good,1.0,0.0,0.0,Barbara Behran,Caucasian,female,2.0,USA,32.0,94070
109,0.86,2.57,2.5,4.64,3.29,2.88,0.0,3.0,0.0,-3.61,4.37,5.12,3.73,11.14,Engineering,Very Good,Good,1.0,0.0,0.0,Alice Solano,Caucasian,female,2.0,USA,29.0,94040
110,0.92,3.79,1.9,5.05,4.2,5.58,0.0,45.0,5.7,2.49,2.31,1.94,0.99,7.8,Quantitative,Very Good,Good,1.0,0.0,0.0,Josie Deyoung,Caucasian,female,2.0,USA,30.0,94105
111,0.79,3.59,1.9,10.23,4.41,4.36,2.4,54.0,3.5,0.69,3.18,1.85,1.0,7.98,Humanities,Very Good,Good,1.0,0.0,0.0,Margaret Quella,Caucasian,female,2.0,USA,33.0,94121
112,-1.29,3.35,3.3,-1.18,2.45,-4.13,0.0,34.0,0.0,-3.64,3.21,2.42,2.49,10.03,Engineering,Very Good,Bad,0.0,1.0,1.0,Mary Purcell,Caucasian,female,0.0,USA,27.0,94030
113,0.28,2.94,2.6,4.82,3.16,0.57,0.0,22.0,3.8,0.72,1.35,-1.05,-1.5,4.99,Quantitative,Very Good,Good,0.0,1.0,0.0,Kristine Holcomb,Caucasian,female,0.0,USA,26.0,94061
114,1.24,2.67,2.8,6.16,3.32,2.69,0.0,76.0,0.0,-4.83,1.46,-1.71,-2.13,4.41,Quantitative,Very Good,Good,0.0,0.0,0.0,Mary Collins,Caucasian,female,2.0,USA,28.0,94960
115,-0.78,2.63,4.2,2.99,2.98,-2.53,0.0,24.0,3.7,0.57,0.46,-2.63,-2.56,3.77,Quantitative,None,Good,0.0,0.0,0.0,Malinda Graff,Caucasian,female,0.0,Canada,23.0,94027
116,-0.37,2.75,1.0,3.55,2.33,-2.25,0.0,34.0,0.4,-2.11,2.88,2.38,3.02,10.8,Engineering,None,Good,0.0,0.0,0.0,Patricia Ricketts,Caucasian,female,0.0,USA,25.0,94030
