,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
17,-0.56,2.81,1.7,4.23,3.23,-0.15,2.8,16.0,4.4,0.91,0.9,-1.16,-1.36,5.12,Engineering,Ok,Good,0.0,0.0,0.0,Ricky Neave,Caucasian,male,0.0,USA,28.0,95134
18,0.38,3.01,2.2,3.74,3.28,1.89,0.0,75.0,1.5,-0.92,0.54,-2.02,-1.07,5.83,Engineering,Ok,Bad,0.0,0.0,0.0,Wayne Mattioli,Caucasian,male,0.0,USA,27.0,94941
19,-1.05,1.31,-0.2,-0.12,-0.32,-10.77,4.0,2.0,7.3,3.8,1.37,-2.94,-2.57,4.35,Engineering,None,Good,0.0,1.0,1.0,Earl Smialek,Caucasian,male,0.0,USA,28.0,94040
20,1.04,4.03,1.9,5.97,3.97,4.48,0.9,59.0,0.6,-2.07,2.78,1.88,2.07,9.64,Quantitative,None,Good,1.0,0.0,0.0,Joseph Petrin,Caucasian,male,2.0,USA,29.0,94709
21,0.12,2.78,2.1,4.21,2.75,-0.72,0.0,33.0,1.1,-1.78,3.04,1.41,1.08,8.19,Engineering,Very Good,Bad,0.0,0.0,1.0,Rickey Ozley,Caucasian,male,0.0,USA,28.0,94010
22,-0.48,3.08,1.6,0.76,1.81,-4.07,0.0,74.0,1.3,-1.19,4.06,2.73,2.6,10.48,Humanities,Ok,Bad,1.0,1.0,1.0,William Garza,Caucasian,male,0.0,USA,24.0,94591
23,-1.84,2.43,1.8,-0.47,1.86,-6.17,0.0,82.0,0.3,-2.06,2.22,3.2,4.25,12.1,Engineering,None,Bad,0.0,1.0,1.0,Edward Fluker,Caucasian,male,0.0,USA,24.0,94503
24,-0.95,3.32,1.7,0.37,3.18,-0.27,2.2,19.0,3.8,0.82,3.81,3.44,2.98,10.59,Engineering,Ok,Good,0.0,0.0,0.0,Julian Elmore,Caucasian,male,0.0,USA,24.0,94304
25,0.39,3.62,2.3,5.63,3.59,2.04,0.5,48.0,0.0,-2.6,1.68,-2.11,-1.53,5.49,Engineering,Very Good,Good,0.0,0.0,0.0,Nicholas Hendricks,Caucasian,male,2.0,USA,26.0,94109
26,1.25,3.54,1.3,6.28,3.45,3.5,0.0,44.0,7.0,3.7,3.04,0.34,0.58,8.09,Engineering,Ok,Good,1.0,0.0,0.0,Thomas Bisson,Caucasian,male,1.0,USA,27.0,94131
27,-0.6,2.93,1.2,4.23,2.82,-1.34,0.0,5.0,3.9,0.64,1.59,0.35,-0.22,6.26,Engineering,Ok,Bad,0.0,1.0,0.0,Randy Valentine,Caucasian,male,0.0,Australia,27.0,94043
28,1.06,3.34,3.1,7.79,4.97,7.06,0.0,20.0,3.7,0.36,4.75,6.51,5.29,13.02,Engineering,Ok,Good,1.0,1.0,0.0,Paul Kelly,Caucasian,male,2.0,USA,32.0,94025
29,0.14,3.18,2.0,6.55,3.57,1.51,0.0,33.0,1.2,-1.75,1.57,-0.51,-1.58,4.63,Engineering,Ok,Good,0.0,0.0,0.0,Darrell Phillips,Caucasian,male,2.0,USA,30.0,94010
30,1.34,3.7,2.7,6.77,3.45,2.63,0.0,85.0,0.7,-1.56,4.6,4.28,4.39,12.59,Humanities,Very Good,Good,0.0,0.0,0.0,Marcellus Burley,Caucasian,male,2.0,USA,33.0,94947
31,-0.05,2.71,2.2,2.72,2.38,-1.85,0.0,29.0,4.9,1.63,3.68,0.79,0.78,8.44,Engineering,None,Bad,0.0,0.0,0.0,Melvin Hug,Caucasian,male,0.0,USA,26.0,94560
32,0.43,3.36,2.2,7.19,3.7,1.99,0.0,13.0,6.6,3.13,0.98,-3.23,-3.55,2.7,Quantitative,Ok,Good,0.0,0.0,0.0,Matthew Kendall,Caucasian,male,2.0,Australia,31.0,94022
33,-2.17,1.9,3.0,-1.11,1.45,-8.41,0.0,0.0,6.9,3.15,2.36,0.01,0.0,7.17,Engineering,None,Good,0.0,1.0,1.0,Tony Scurlock,Caucasian,male,0.0,USA,25.0,94040
34,0.44,2.88,2.4,3.3,2.69,-0.2,0.4,65.0,0.0,-2.65,1.49,-0.12,-0.16,6.79,Engineering,Very Good,Bad,0.0,0.0,0.0,Arthur Hill,Caucasian,male,0.0,USA,28.0,94556
35,0.23,3.32,2.0,3.61,2.87,-0.09,0.0,34.0,4.4,1.18,2.09,-0.01,-0.3,6.45,Quantitative,None,Good,0.0,0.0,0.0,Patrick Saunders,Caucasian,male,0.0,USA,30.0,94030
36,0.93,2.88,1.3,6.68,3.02,1.73,2.5,4.0,4.3,0.97,2.42,0.84,0.4,7.28,Quantitative,Very Good,Bad,0.0,0.0,0.0,Chase Hall,Caucasian,male,2.0,USA,31.0,94040
37,-1.37,3.17,2.2,0.54,3.24,-1.14,0.0,21.0,2.2,-0.72,2.46,0.41,0.8,8.22,Engineering,Ok,Bad,1.0,0.0,0.0,Derrick Johnson,Caucasian,male,0.0,USA,23.0,94538
38,-1.23,3.05,2.8,0.14,2.36,-4.22,0.0,56.0,4.0,0.85,2.59,0.24,0.23,7.58,Quantitative,None,Good,0.0,1.0,1.0,Robert Halman,Caucasian,male,0.0,Canada,24.0,94595
39,-0.72,3.43,2.8,2.61,3.27,-0.78,0.0,10.0,5.3,1.97,1.33,-1.92,-1.84,4.85,Engineering,Ok,Good,1.0,0.0,0.0,Will Moreno,Caucasian,male,0.0,USA,26.0,94085
40,1.38,2.59,3.1,2.35,3.08,3.19,0.0,48.0,2.9,-0.08,1.98,0.14,0.3,7.44,Engineering,Very Good,Good,0.0,0.0,0.0,Jeffrey Clark,Caucasian,male,2.0,USA,26.0,94109
41,-0.32,2.89,1.7,1.99,2.14,-2.8,2.7,43.0,4.4,1.32,2.42,1.12,0.83,7.93,Engineering,Ok,Bad,1.0,1.0,0.0,Justin Silver,Caucasian,male,0.0,USA,28.0,94014
42,-0.01,2.52,1.3,3.79,2.29,-1.9,0.0,12.0,0.0,-4.6,1.0,-2.56,-1.78,5.11,Quantitative,None,Bad,0.0,0.0,0.0,James Shear,Caucasian,male,0.0,USA,28.0,94087
43,-0.9,3.79,1.3,5.51,3.38,-1.06,5.0,38.0,9.3,5.27,1.87,-2.0,-1.66,5.27,Engineering,Ok,Bad,1.0,0.0,0.0,Ronnie Marks,Caucasian,male,0.0,USA,32.0,94586
44,0.56,2.73,2.6,5.99,3.06,0.55,2.2,13.0,3.8,0.53,1.76,0.03,0.31,7.32,Sciences,Ok,Good,0.0,1.0,0.0,Troy Krewson,Caucasian,male,0.0,USA,33.0,94022
45,0.21,2.52,2.0,5.71,3.58,2.25,0.0,70.0,1.8,-0.88,2.29,1.19,0.88,7.94,Quantitative,Very Good,Good,0.0,0.0,0.0,Cecil Pinette,Caucasian,male,2.0,USA,28.0,94903
46,-0.67,3.07,2.2,-1.72,1.66,-4.44,0.0,54.0,2.0,-0.95,2.69,2.18,2.21,9.7,Humanities,Ok,Good,1.0,1.0,1.0,Thomas Gonzalez,Caucasian,male,0.0,USA,25.0,94121
47,0.61,2.97,1.7,6.24,2.58,-0.81,0.0,43.0,0.0,-2.93,2.76,0.87,-0.01,6.73,Quantitative,Very Good,Good,0.0,0.0,1.0,Augustine Givens,Caucasian,male,0.0,Canada,30.0,94014
48,-0.54,3.48,1.5,4.15,3.81,1.81,1.7,11.0,2.6,-0.34,2.66,2.66,1.87,8.86,Engineering,Ok,Good,0.0,0.0,0.0,Fernando Sousa,Caucasian,male,0.0,USA,26.0,94089
49,-0.97,3.59,2.3,3.24,3.22,-1.56,2.3,9.0,4.0,1.09,0.23,-3.14,-3.15,3.12,Engineering,None,Good,0.0,0.0,0.0,Mark Lichlyter,Caucasian,male,2.0,USA,26.0,94085
50,-1.11,2.59,0.9,2.8,2.46,-3.03,3.6,3.0,5.9,2.24,2.7,1.73,1.98,9.44,Engineering,None,Bad,0.0,1.0,0.0,Warren Hamilton,Caucasian,male,0.0,USA,29.0,94040
51,0.06,2.99,2.5,5.41,2.99,-0.67,1.2,42.0,1.1,-1.66,2.82,0.21,0.59,7.86,Sciences,None,Bad,0.0,0.0,0.0,Milton Melton,Caucasian,male,0.0,USA,28.0,94605
52,2.7,3.46,3.5,10.27,5.89,13.33,0.0,34.0,1.9,-0.9,2.76,2.0,1.45,8.57,Engineering,Ok,Good,1.0,0.0,0.0,Billy Page,Caucasian,male,2.0,USA,35.0,94030
53,-0.38,2.2,2.9,2.8,2.85,-1.02,0.0,12.0,3.6,0.27,2.73,0.1,-0.07,7.12,Quantitative,None,Bad,0.0,0.0,0.0,Micheal Bello,Caucasian,male,0.0,USA,25.0,94087
54,-0.46,3.34,1.5,-1.36,1.63,-3.89,0.0,34.0,2.9,-0.01,4.38,2.86,2.25,10.04,Engineering,None,Good,0.0,1.0,0.0,James Bakerville,Caucasian,male,0.0,Australia,27.0,94030
55,0.13,3.25,2.4,7.72,3.83,1.65,1.4,26.0,1.5,-1.65,4.61,4.29,3.65,11.36,Humanities,Very Good,Good,0.0,0.0,0.0,Lyle Greenwood,Caucasian,male,2.0,USA,33.0,94403
56,1.0,3.4,2.8,9.0,3.9,3.07,0.0,13.0,4.1,0.97,1.97,1.72,2.13,9.5,Engineering,Very Good,Good,1.0,0.0,0.0,Dewey Dommer,Caucasian,male,2.0,USA,31.0,94022
57,0.34,2.63,2.0,5.81,3.5,2.14,0.0,12.0,4.6,1.31,2.52,1.93,1.39,8.49,Engineering,Very Good,Good,0.0,1.0,0.0,Thanh Johnson,Caucasian,male,2.0,USA,29.0,94087
58,0.09,3.68,2.4,4.2,3.51,1.25,0.0,13.0,2.3,-1.0,1.28,-0.3,-0.13,6.83,Engineering,Ok,Good,0.0,0.0,0.0,Robert Mattione,Caucasian,male,0.0,USA,29.0,94022
59,-0.82,3.03,1.2,5.19,3.6,0.53,0.0,42.0,1.2,-1.56,2.28,1.05,0.02,6.63,Engineering,Ok,Good,0.0,0.0,0.0,David Hamilton,Caucasian,male,0.0,USA,27.0,94605
60,1.53,3.16,3.8,9.33,4.35,5.25,0.0,9.0,5.1,1.66,1.38,-1.14,-1.14,5.59,Humanities,Very Good,Good,1.0,0.0,0.0,Larry Ortiz,Caucasian,male,2.0,USA,34.0,94085
61,0.76,2.17,2.8,5.8,2.95,0.7,0.0,11.0,3.8,0.53,2.31,1.37,0.7,7.6,Quantitative,Ok,Good,0.0,0.0,0.0,Raymond Demma,Caucasian,male,0.0,USA,33.0,94089
62,0.01,2.61,2.2,5.21,3.35,1.09,0.0,14.0,7.5,3.74,1.18,-1.15,-1.81,4.37,Engineering,Ok,Bad,0.0,0.0,0.0,Joseph Watkins,Caucasian,male,0.0,Australia,28.0,95002
63,0.72,2.56,3.2,1.38,2.59,0.49,0.0,48.0,1.5,-1.15,0.0,-4.24,-3.74,2.54,Quantitative,Ok,Bad,0.0,0.0,0.0,Charles Bateman,Caucasian,male,0.0,USA,24.0,94109
64,0.18,1.92,1.9,2.52,2.6,0.21,0.0,42.0,0.0,-2.75,1.3,-0.18,0.15,7.04,Sciences,Ok,Good,0.0,0.0,0.0,Carlton Durham,Caucasian,male,0.0,USA,27.0,94605
65,0.63,3.1,2.4,4.82,3.17,1.45,0.0,64.0,0.0,-2.55,1.33,-0.06,-0.76,5.65,Sciences,Ok,Good,0.0,0.0,0.0,Clyde Perez,Caucasian,male,2.0,USA,28.0,94525
66,-0.59,3.1,2.4,0.62,3.01,-0.49,0.0,68.0,3.3,0.44,1.02,-0.94,-0.71,6.16,Engineering,Ok,Bad,0.0,0.0,0.0,Shawn Ambrose,Caucasian,male,0.0,USA,25.0,94569
67,0.63,2.71,2.9,8.58,3.57,1.66,1.7,52.0,2.0,-0.66,1.69,-0.81,0.5,7.96,Engineering,Ok,Bad,0.0,0.0,0.0,Larry Spicer,Caucasian,male,2.0,USA,31.0,94611
68,0.24,3.29,1.0,2.99,3.23,2.16,3.9,26.0,6.6,3.01,2.44,1.48,0.24,6.75,Engineering,Ok,Good,0.0,0.0,0.0,Oliver Thomas,Caucasian,male,2.0,USA,29.0,94403
69,-0.22,2.76,1.9,6.63,3.99,2.48,1.7,39.0,2.3,-0.57,0.9,-1.27,-1.29,5.23,Engineering,Ok,Good,0.0,0.0,0.0,Matthew Grant,Caucasian,male,2.0,Australia,29.0,94578
70,-0.73,2.57,2.6,1.34,1.26,-7.25,1.1,36.0,1.4,-1.54,2.09,0.97,0.56,7.47,Quantitative,None,Bad,0.0,1.0,1.0,Kevin Ahlman,Caucasian,male,0.0,USA,27.0,94588
71,-0.54,2.22,0.7,1.55,1.34,-5.39,0.0,36.0,0.0,-4.08,1.89,-0.39,-0.76,5.96,Quantitative,None,Good,0.0,1.0,1.0,Byron Ramsey,Caucasian,male,0.0,USA,22.0,94588
72,0.98,2.8,0.8,7.78,2.93,1.44,0.0,3.0,5.5,2.3,1.16,-1.44,-1.36,5.24,Engineering,Very Good,Good,0.0,0.0,0.0,Alex Vaughan,Caucasian,male,0.0,USA,29.0,94040
73,1.25,3.36,1.6,7.98,4.06,5.07,0.0,66.0,2.7,0.06,2.07,-0.5,-1.08,5.54,Quantitative,Very Good,Good,1.0,0.0,0.0,Marc Bulter,Caucasian,male,0.0,Australia,29.0,94925
74,0.15,2.54,2.7,2.67,2.63,-0.58,0.0,57.0,0.4,-2.12,0.34,-2.33,-1.89,4.63,Engineering,None,Bad,0.0,0.0,0.0,William Tienda,Caucasian,male,0.0,USA,27.0,94038
75,-0.34,2.17,1.9,1.67,1.65,-4.58,0.0,17.0,4.3,1.22,1.18,-1.89,-0.82,6.33,Engineering,Ok,Bad,0.0,1.0,1.0,Brian Keith,Caucasian,male,0.0,USA,24.0,94301
76,-0.6,2.65,1.4,5.15,1.88,-5.33,2.1,31.0,3.1,0.06,1.33,-2.09,-1.01,6.23,Engineering,Very Good,Bad,0.0,1.0,1.0,Branden Traina,Caucasian,male,0.0,USA,31.0,94544
77,0.38,3.57,4.2,5.4,5.0,6.01,1.7,22.0,2.3,-0.93,2.34,-0.22,-0.75,6.1,Engineering,Very Good,Good,1.0,0.0,0.0,Roger Campbell,Caucasian,male,2.0,USA,27.0,94061
78,0.04,2.74,0.6,2.03,2.66,0.45,0.0,26.0,0.6,-2.08,2.09,-1.3,-0.33,7.21,Engineering,Ok,Good,1.0,0.0,0.0,Reginald Bartlett,Caucasian,male,0.0,USA,25.0,94403
79,-0.73,3.65,0.3,6.08,2.78,-2.6,0.0,23.0,4.3,1.48,1.39,-1.21,-0.57,6.48,Engineering,None,Bad,0.0,0.0,0.0,William Burlock,Caucasian,male,0.0,USA,30.0,94028
80,-0.11,3.07,0.9,0.99,2.95,1.22,0.0,61.0,0.0,-3.13,1.92,0.51,1.55,9.18,Sciences,Very Good,Good,0.0,0.0,0.0,Michael Gear,Caucasian,male,0.0,USA,24.0,94707
81,0.17,3.41,2.5,6.83,3.95,2.55,0.0,5.0,6.8,3.2,3.13,2.53,2.14,9.52,Engineering,Ok,Good,1.0,1.0,0.0,Kelly Mckinney,Caucasian,male,1.0,Canada,31.0,94043
82,1.55,2.88,1.9,7.78,3.61,4.33,0.0,0.0,2.0,-1.1,0.0,-4.53,-4.37,1.64,Engineering,None,Good,1.0,0.0,0.0,Eugene Vega,Caucasian,male,2.0,USA,32.0,94040
83,0.79,2.88,1.9,6.13,3.1,1.38,0.0,10.0,5.6,2.04,3.1,2.23,2.46,10.17,Humanities,Ok,Good,0.0,0.0,0.0,Michael Griffith,Caucasian,male,0.0,USA,28.0,94085
84,0.38,3.52,2.5,10.45,5.12,5.75,1.9,51.0,2.7,-0.08,2.83,2.07,1.74,8.95,Sciences,Ok,Good,0.0,0.0,0.0,Richard Harris,Caucasian,male,2.0,USA,35.0,94618
85,1.51,2.83,3.3,6.99,4.09,5.73,0.0,5.0,3.9,0.56,2.88,1.18,0.06,6.76,Quantitative,Very Good,Good,1.0,1.0,0.0,Joseph Welborn,Caucasian,male,2.0,USA,29.0,94043
86,-0.22,3.37,1.1,3.1,2.99,0.2,0.0,46.0,5.9,2.46,1.58,-0.16,0.19,7.19,Quantitative,Very Good,Good,0.0,0.0,0.0,William Judy,Caucasian,male,0.0,USA,28.0,94019
87,-0.95,2.59,0.1,2.67,2.18,-3.22,0.0,51.0,3.7,0.63,0.85,-3.0,-3.33,2.92,Humanities,Ok,Bad,0.0,1.0,0.0,Richard Davis,Caucasian,male,0.0,Australia,27.0,94618
88,-1.06,3.3,2.0,0.34,2.51,-3.05,1.9,31.0,2.8,-0.18,2.51,2.1,0.79,7.45,Engineering,None,Good,0.0,1.0,0.0,Desmond Byrnes,Caucasian,male,0.0,USA,23.0,94544
89,0.5,2.35,1.4,8.48,3.28,1.23,0.0,62.0,1.6,-0.99,3.77,1.55,2.12,10.21,Engineering,Ok,Bad,0.0,0.0,0.0,Stephen Mcdougle,Caucasian,male,0.0,USA,30.0,94564
90,-0.46,2.89,2.8,2.78,3.41,0.76,0.5,53.0,0.3,-2.09,4.53,3.49,3.49,11.59,Quantitative,Ok,Good,0.0,0.0,0.0,James Easter,Caucasian,male,0.0,USA,23.0,94549
91,0.51,3.0,3.8,3.19,3.51,2.06,1.3,53.0,1.1,-1.77,1.78,0.54,0.23,7.09,Humanities,Very Good,Good,0.0,0.0,0.0,Danny Juul,Caucasian,male,1.0,USA,26.0,94549
92,0.03,2.32,2.4,3.38,2.55,-1.03,0.0,5.0,6.5,2.76,1.68,-0.35,0.41,7.62,Engineering,None,Bad,0.0,0.0,0.0,Stevie Oswald,Caucasian,male,0.0,USA,27.0,94043
93,-0.35,3.17,2.5,6.49,3.94,1.22,0.0,41.0,2.9,-0.09,1.04,-0.05,0.41,7.31,Humanities,Ok,Good,1.0,0.0,0.0,David Schmidt,Caucasian,male,0.0,USA,30.0,94542
94,-0.18,2.81,4.1,2.07,3.6,1.29,0.0,19.0,4.7,1.7,2.9,0.87,0.72,7.97,Quantitative,Ok,Good,0.0,0.0,0.0,Joseph Shackleford,Caucasian,male,0.0,USA,27.0,94304
95,0.68,2.71,1.9,5.35,2.8,0.39,0.0,37.0,1.4,-1.62,2.59,2.36,2.01,9.2,Engineering,Very Good,Bad,0.0,0.0,0.0,Leslie Kirk,Caucasian,male,0.0,USA,28.0,94545
96,-0.0,3.02,0.8,7.11,4.01,3.46,2.2,77.0,2.9,0.2,2.43,0.08,1.2,9.02,None,Very Good,Good,1.0,0.0,0.0,Robert Taylor,Caucasian,male,2.0,Canada,33.0,94945
97,-2.21,2.97,1.5,-4.43,1.21,-8.09,0.0,26.0,6.8,3.09,2.95,2.56,0.99,7.82,Engineering,Ok,Bad,0.0,1.0,1.0,Michael Sheely,Caucasian,male,0.0,USA,23.0,94403
98,0.01,2.91,1.5,3.18,2.85,0.04,0.0,24.0,4.6,1.44,1.03,-1.45,-1.31,5.26,Engineering,Very Good,Good,0.0,0.0,0.0,Brian Leary,Caucasian,male,2.0,USA,26.0,94027
99,0.03,3.66,3.2,3.97,3.6,1.18,0.0,31.0,4.1,1.05,1.58,-1.08,-1.03,5.79,Quantitative,None,Good,0.0,0.0,0.0,Kurtis Chong,Caucasian,male,0.0,USA,27.0,94544
100,-0.02,2.77,3.9,1.34,2.63,-1.46,0.0,21.0,5.2,1.98,0.51,-1.66,-1.65,4.72,Engineering,None,Good,0.0,0.0,0.0,Juan Martin,Caucasian,male,0.0,USA,24.0,94538
101,-0.41,2.73,2.0,3.75,3.35,0.68,0.0,15.0,7.3,3.64,2.61,-0.33,-0.48,6.77,Engineering,Very Good,Good,0.0,1.0,0.0,Salvador Hudson,Caucasian,male,0.0,USA,27.0,95002
102,-1.62,2.64,1.5,-0.37,2.01,-5.14,0.0,25.0,5.6,2.15,1.27,-1.19,-1.65,4.77,Engineering,Ok,Good,0.0,1.0,1.0,Adam Wentworth,Caucasian,male,0.0,USA,23.0,94539
103,-0.76,3.47,2.6,0.4,2.73,-1.96,0.0,46.0,2.7,0.05,1.9,-1.64,-1.15,5.95,Engineering,Ok,Good,0.0,1.0,0.0,Adrian Vigil,Caucasian,male,0.0,USA,23.0,94019
104,0.13,3.07,2.5,6.78,3.5,0.6,0.0,64.0,0.0,-3.68,1.53,-1.84,-2.01,4.52,Sciences,Ok,Good,0.0,0.0,0.0,William Solorio,Caucasian,male,0.0,USA,31.0,94525
105,-0.54,3.12,1.7,1.37,2.06,-3.65,0.0,37.0,1.5,-1.21,2.81,0.6,0.55,7.9,Sciences,Ok,Good,0.0,1.0,0.0,Malik Helman,Caucasian,male,0.0,USA,25.0,94545
106,-0.26,2.92,2.6,4.86,4.14,3.06,0.0,10.0,2.9,-0.39,2.72,0.52,0.25,7.33,Quantitative,Ok,Good,1.0,0.0,0.0,John Smith,Caucasian,male,2.0,USA,28.0,94085
107,-0.43,3.56,2.0,4.81,4.04,2.45,0.0,8.0,6.7,3.0,3.52,1.24,1.18,8.69,Engineering,Very Good,Good,0.0,0.0,0.0,Michael Landefeld,Caucasian,male,2.0,USA,28.0,94085
108,-1.36,2.68,1.6,1.4,2.18,-4.93,0.0,17.0,5.7,2.26,2.1,-0.34,-0.23,6.77,Engineering,Ok,Bad,0.0,1.0,1.0,Victor Wies,Caucasian,male,0.0,USA,26.0,94301
109,-0.01,3.59,1.0,6.43,3.56,1.4,0.0,101.0,1.4,-1.16,2.5,-0.08,-1.0,5.76,Sciences,Very Good,Bad,1.0,1.0,0.0,Clarence Buster,Caucasian,male,0.0,Canada,29.0,95620
110,-1.54,2.93,1.6,1.2,2.36,-4.37,2.6,28.0,4.2,0.95,0.35,0.36,0.19,6.61,Quantitative,None,Good,0.0,1.0,1.0,Richard Rhodes,Caucasian,male,0.0,USA,26.0,94402
111,-0.28,2.47,2.3,1.79,2.37,-2.11,0.0,20.0,9.6,5.46,0.93,-1.64,-1.17,5.63,Engineering,Very Good,Good,0.0,0.0,0.0,Dustin Srinivasan,Caucasian,male,0.0,USA,28.0,94025
112,0.52,3.55,2.4,4.99,3.87,3.49,1.1,60.0,1.2,-1.46,2.78,2.33,2.68,10.33,Engineering,Very Good,Good,1.0,0.0,0.0,Orville Appel,Caucasian,male,2.0,Australia,29.0,94707
113,-0.34,3.75,2.6,0.31,3.52,1.8,2.3,94.0,2.7,-0.04,1.94,0.07,0.49,7.71,Engineering,Ok,Bad,0.0,0.0,0.0,John Aronowitz,Caucasian,male,2.0,USA,24.0,94904
114,0.32,2.97,1.8,3.23,2.8,0.47,1.5,22.0,2.1,-0.77,2.13,0.24,0.59,7.83,Engineering,Ok,Bad,0.0,0.0,0.0,Wilfred Silmon,Caucasian,male,0.0,USA,29.0,94061
115,-0.36,2.48,0.5,1.65,1.74,-3.46,0.0,55.0,4.2,1.29,3.41,0.89,1.95,10.03,Engineering,Ok,Bad,1.0,1.0,0.0,Douglas Mitchell,Caucasian,male,2.0,USA,27.0,94523
116,0.73,2.84,1.0,7.13,3.45,2.64,0.0,59.0,2.0,-0.67,2.86,0.2,-0.35,6.77,Engineering,Ok,Good,1.0,0.0,0.0,Bryan Andrews,Caucasian,male,2.0,USA,30.0,94709
117,-0.36,3.54,3.1,5.43,4.6,3.62,0.9,42.0,0.7,-2.22,0.27,-2.96,-2.09,4.6,Sciences,Ok,Good,1.0,0.0,0.0,Gerald Peterson,Caucasian,male,2.0,USA,26.0,94605
