,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
13,0.81,3.11,3.8,4.9,3.89,3.58,0.0,39.0,1.7,-1.07,2.04,0.07,-0.16,6.64,Humanities,None,Good,0.0,0.0,0.0,Esther Griffin,Asian,female,2.0,China,26.0,94578
14,-1.23,2.46,1.6,0.6,1.57,-6.13,0.0,21.0,0.8,-2.14,3.2,2.13,2.33,10.03,Quantitative,None,Good,0.0,1.0,1.0,Darlene Wilkes,Asian,female,1.0,Australia,24.0,94538
15,0.61,3.58,1.9,8.7,4.37,4.42,0.0,71.0,0.0,-3.99,0.59,-2.07,-2.31,4.03,Engineering,Very Good,Good,1.0,0.0,0.0,Evelyn Page,Asian,female,2.0,Canada,31.0,94509
16,-1.39,2.96,1.5,-0.1,2.46,-3.35,0.0,55.0,2.9,0.31,2.16,-0.05,0.08,7.18,Engineering,None,Bad,0.0,1.0,0.0,Lisa Smith,Asian,female,0.0,China,24.0,94523
17,0.01,2.89,2.7,0.4,2.2,-1.94,0.0,11.0,7.2,3.45,3.73,1.36,0.92,8.35,Humanities,Ok,Good,0.0,1.0,0.0,Judith Hertzler,Asian,female,0.0,Australia,22.0,94089
18,-1.45,2.72,1.2,-2.7,1.74,-4.65,0.0,95.0,1.8,-0.92,2.89,2.37,2.01,9.21,Quantitative,Ok,Bad,0.0,1.0,1.0,Kristin Whisenhunt,Asian,female,0.0,Australia,22.0,94933
19,0.46,3.15,4.9,1.8,3.65,2.7,0.0,7.0,8.4,4.45,0.78,-1.46,-1.03,5.65,Quantitative,Very Good,Good,1.0,1.0,0.0,Maude Salazar,Asian,female,1.0,USA,26.0,94043
20,0.57,2.29,1.7,4.8,2.08,-1.72,0.0,12.0,6.4,2.7,1.47,-1.21,-0.95,5.96,Engineering,Ok,Good,0.0,0.0,0.0,Anna Rameriz,Asian,female,0.0,USA,29.0,94087
21,-0.05,3.63,1.8,6.8,4.03,2.57,0.0,44.0,3.4,0.53,2.31,-1.3,-0.32,7.16,Engineering,Ok,Good,0.0,0.0,0.0,Barbara Johnson,Asian,female,2.0,China,31.0,94131
22,0.13,3.01,2.0,6.0,3.0,-0.37,0.0,56.0,2.0,-0.59,0.05,-3.39,-3.6,2.43,Engineering,Ok,Good,1.0,0.0,0.0,Suellen Singleton,Asian,female,0.0,USA,28.0,94595
23,-1.55,2.97,1.9,-1.6,1.71,-6.18,0.0,94.0,0.0,-4.11,0.93,-2.79,-3.36,2.75,Engineering,Ok,Good,0.0,1.0,1.0,Maryann Matthews,Asian,female,0.0,USA,24.0,94904
24,-0.25,2.26,-0.2,3.0,0.92,-6.14,0.0,80.0,0.0,-4.76,1.34,-0.36,-0.83,5.66,Engineering,None,Bad,0.0,1.0,1.0,Margaret White,Asian,female,0.0,USA,27.0,94533
25,0.54,2.4,1.5,6.3,3.2,1.74,0.0,73.0,1.3,-1.18,1.32,1.26,0.54,6.94,Humanities,None,Bad,0.0,0.0,0.0,Oma Turner,Asian,female,2.0,USA,29.0,94591
26,0.58,3.33,0.5,3.9,3.29,3.12,0.0,25.0,7.8,4.16,0.93,-0.03,-0.93,5.26,Quantitative,Ok,Good,0.0,0.0,0.0,Pamela Planas,Asian,female,2.0,China,25.0,94539
27,-0.06,2.47,-0.1,6.2,1.33,-5.62,0.0,40.0,1.2,-1.62,0.49,-3.11,-2.61,3.92,Sciences,None,Bad,1.0,1.0,1.0,Deborah Goulden,Asian,female,0.0,USA,28.0,94603
28,-0.17,2.96,1.2,4.2,2.42,-2.03,0.0,31.0,6.0,2.5,1.16,-1.61,-1.06,5.87,Engineering,Ok,Good,0.0,0.0,0.0,Rosalie Belanger,Asian,female,0.0,China,26.0,94544
29,-0.19,2.57,1.3,5.2,2.62,-1.56,0.0,25.0,1.0,-1.82,2.89,1.34,0.56,7.47,Humanities,None,Bad,0.0,0.0,0.0,Leigh Coleman,Asian,female,0.0,USA,28.0,94539
30,0.77,2.62,3.3,3.0,3.27,2.53,0.0,48.0,4.0,0.92,2.88,-0.54,-0.57,6.61,Engineering,None,Good,0.0,0.0,0.0,Alberta Grossman,Asian,female,1.0,USA,25.0,94109
31,0.1,3.24,1.5,3.8,2.62,-0.96,0.0,14.0,5.3,2.1,2.21,-0.28,-0.7,6.06,Engineering,None,Good,0.0,0.0,0.0,Juanita Bland,Asian,female,0.0,USA,26.0,95002
32,-0.18,3.42,0.9,2.9,3.19,1.04,0.0,62.0,0.0,-6.49,1.83,-0.04,0.92,8.43,Engineering,Ok,Bad,0.0,0.0,0.0,Linda Finch,Asian,female,0.0,China,24.0,94564
33,1.94,3.57,3.0,8.9,5.16,9.58,0.0,11.0,0.6,-2.41,2.75,1.34,0.7,7.64,Engineering,None,Good,1.0,0.0,0.0,Stacey Mullins,Asian,female,2.0,USA,29.0,94089
34,-2.8,2.09,1.0,-5.8,0.16,-11.86,0.0,29.0,4.7,1.45,2.12,-1.17,-0.85,6.28,Engineering,Very Good,Good,0.0,1.0,1.0,Juliana Ramirez,Asian,female,0.0,USA,17.0,94560
35,-0.11,3.22,2.6,6.8,4.01,2.13,0.0,53.0,0.1,-2.69,2.97,1.01,0.98,8.29,Engineering,Very Good,Good,0.0,1.0,0.0,Cynthia Friedman,Asian,female,2.0,USA,28.0,94549
36,-0.41,3.49,1.7,5.6,4.25,3.18,0.0,30.0,0.0,-2.85,2.25,-0.58,0.64,8.33,Engineering,Very Good,Good,1.0,1.0,0.0,Frieda Landers,Asian,female,2.0,China,26.0,94587
37,0.12,4.03,3.9,5.5,4.86,4.94,0.0,21.0,5.1,1.64,0.54,-2.81,-3.87,1.78,Engineering,Ok,Good,1.0,0.0,0.0,Wilma Bray,Asian,female,2.0,USA,31.0,94538
38,0.68,3.26,1.2,7.6,3.37,1.58,0.0,37.0,1.9,-1.16,0.38,-3.46,-3.21,3.21,Engineering,Ok,Good,0.0,0.0,1.0,Gail Jones,Asian,female,0.0,USA,32.0,94545
39,-0.33,2.98,2.6,2.4,3.37,1.23,0.0,15.0,2.1,-0.61,1.51,-3.16,-3.24,3.38,Quantitative,Ok,Good,0.0,0.0,0.0,Lori Haws,Asian,female,0.0,USA,24.0,95002
40,2.31,3.69,0.7,8.7,3.79,6.45,0.0,76.0,1.3,-1.37,0.0,-4.62,-4.17,1.67,Quantitative,Very Good,Good,1.0,0.0,0.0,Margaret Winski,Asian,female,2.0,USA,30.0,94960
41,0.6,3.23,2.8,4.1,3.38,2.01,0.0,43.0,5.2,2.16,3.57,2.79,3.03,10.91,Engineering,Very Good,Good,0.0,0.0,0.0,Grace Harvey,Asian,female,2.0,Canada,27.0,94014
42,-0.57,3.34,1.5,5.4,3.24,-0.65,0.0,11.0,6.1,2.69,0.7,-2.96,-2.34,4.35,Engineering,Ok,Bad,0.0,1.0,0.0,Dawn Caballero,Asian,female,0.0,USA,28.0,94089
43,-0.85,2.18,0.3,1.9,1.89,-3.88,0.0,22.0,2.2,-0.83,2.89,1.97,1.66,8.96,Engineering,Ok,Good,0.0,1.0,0.0,Dorothy Crawford,Asian,female,1.0,China,25.0,94061
44,1.31,3.76,3.0,8.8,3.59,2.26,0.0,55.0,6.8,3.75,0.73,-2.87,-2.44,4.22,Humanities,Very Good,Good,0.0,0.0,0.0,Gwen Page,Asian,female,2.0,USA,31.0,94523
45,-0.33,3.54,4.0,1.2,3.75,1.47,0.0,44.0,1.5,-1.31,0.0,-4.71,-3.41,3.11,Engineering,Ok,Good,0.0,0.0,0.0,Laura Jones,Asian,female,2.0,USA,26.0,94131
46,0.04,2.88,1.1,5.6,3.05,0.24,0.0,18.0,4.5,1.11,1.21,-2.93,-2.68,4.05,Quantitative,Very Good,Good,0.0,0.0,0.0,Hope Vasquez,Asian,female,0.0,USA,30.0,95035
47,-0.87,4.16,2.2,6.5,4.42,1.71,0.0,16.0,5.2,1.87,1.27,-0.72,-1.26,5.19,Engineering,Ok,Good,1.0,0.0,0.0,Cheri Griffin,Asian,female,2.0,USA,29.0,95134
48,-0.1,3.5,2.3,4.5,3.57,1.09,0.0,27.0,2.5,-0.49,2.83,0.34,0.0,7.1,Quantitative,Ok,Good,0.0,1.0,0.0,Ellen Keith,Asian,female,0.0,USA,28.0,94070
49,0.35,3.0,2.5,6.1,3.48,1.58,0.0,49.0,1.3,-1.27,2.98,0.39,0.38,7.73,Quantitative,Ok,Good,0.0,0.0,0.0,Rosie Prince,Asian,female,2.0,USA,28.0,94502
50,-0.76,2.67,2.4,2.9,2.91,-1.66,0.0,19.0,6.3,2.62,1.52,-1.08,-0.59,6.37,Engineering,Ok,Good,0.0,0.0,0.0,Esperanza Rocco,Asian,female,0.0,USA,24.0,94304
51,0.55,2.46,1.7,4.1,3.29,2.84,0.0,1.0,7.7,3.92,1.39,-2.08,-2.32,4.23,Quantitative,Very Good,Good,0.0,0.0,0.0,Laura Blount,Asian,female,2.0,USA,28.0,94040
52,-0.84,3.31,1.2,-0.7,1.61,-4.95,0.0,9.0,3.5,0.26,1.68,-0.64,-0.87,5.92,Engineering,Ok,Bad,1.0,1.0,1.0,Sophia Druetta,Asian,female,0.0,China,22.0,94085
53,-0.16,3.25,2.4,2.5,3.56,1.8,0.0,71.0,0.0,-3.02,3.3,4.21,3.32,10.57,Quantitative,Very Good,Good,0.0,0.0,0.0,Annette Wills,Asian,female,2.0,Australia,27.0,94509
54,1.5,2.96,2.5,6.4,3.61,4.2,0.0,36.0,2.9,-0.14,3.26,2.88,2.2,9.54,Quantitative,None,Good,1.0,0.0,0.0,Joan Berenguer,Asian,female,2.0,USA,29.0,94588
55,-0.67,2.84,1.5,3.8,3.2,-0.27,0.0,38.0,2.3,-0.46,1.3,-1.3,-1.28,5.38,Engineering,None,Good,0.0,0.0,0.0,Carole Fitzsimmons,Asian,female,0.0,USA,29.0,94586
56,-0.26,3.76,4.1,2.4,3.56,0.34,0.0,1.0,4.2,0.83,2.44,0.79,0.36,7.24,Quantitative,None,Good,0.0,0.0,0.0,Denise James,Asian,female,0.0,USA,23.0,94040
57,0.25,2.71,1.1,6.9,2.84,-0.57,2.5,1.0,4.2,1.04,3.08,2.03,2.05,9.73,Engineering,None,Good,0.0,0.0,0.0,Sandra Fredrickson,Asian,female,0.0,USA,32.0,94040
58,-0.32,2.39,2.4,4.0,3.05,-0.44,0.0,55.0,3.3,0.51,1.65,-1.29,-0.37,6.89,Engineering,None,Bad,1.0,0.0,0.0,Lucinda Mcgaugh,Asian,female,0.0,USA,25.0,94523
59,0.44,2.77,0.6,5.4,2.44,-0.61,0.0,39.0,0.0,-2.79,1.35,-0.65,-1.97,4.05,Humanities,None,Bad,0.0,0.0,0.0,Margaret Vollmer,Asian,female,0.0,USA,26.0,94578
60,-0.71,2.91,1.5,3.2,2.88,-1.23,0.0,28.0,5.1,1.89,2.15,-0.04,-0.27,6.67,Quantitative,None,Bad,0.0,0.0,0.0,Beatrice Sanchez,Asian,female,1.0,USA,26.0,94402
61,-0.84,2.13,1.8,3.1,2.42,-2.96,0.0,47.0,3.6,0.62,2.81,-0.19,1.29,9.32,Engineering,None,Good,0.0,1.0,0.0,Nancy Michell,Asian,female,0.0,Canada,26.0,94114
62,-2.67,2.75,3.0,-0.3,2.19,-7.73,0.0,11.0,3.2,-0.37,0.71,-3.29,-2.43,4.42,Engineering,Ok,Good,0.0,1.0,1.0,Carol Velazquez,Asian,female,0.0,China,24.0,94089
63,0.3,2.7,3.0,0.1,2.15,-1.57,0.0,39.0,4.0,0.71,1.0,-1.7,-1.26,5.5,Engineering,None,Good,0.0,0.0,0.0,Teresa Ring,Asian,female,0.0,Canada,26.0,94578
64,0.1,3.09,1.5,3.9,2.51,-1.26,0.0,36.0,4.3,1.3,2.24,0.91,1.65,9.18,Engineering,Ok,Good,0.0,0.0,0.0,Lisa Brown,Asian,female,0.0,USA,26.0,94588
65,0.43,2.41,4.0,4.7,3.94,3.32,0.0,19.0,5.7,2.4,0.94,-0.91,-0.15,6.83,Sciences,Ok,Good,1.0,0.0,0.0,Donna Randolph,Asian,female,2.0,USA,28.0,94304
66,0.72,3.1,0.8,7.4,3.12,1.29,0.0,11.0,0.7,-2.28,2.06,0.2,1.36,8.96,Quantitative,Very Good,Bad,0.0,0.0,0.0,Amanda Moye,Asian,female,0.0,USA,29.0,94089
67,0.12,1.95,2.7,1.7,2.06,-2.12,0.0,10.0,3.6,0.44,0.81,-2.28,-2.43,3.83,Engineering,None,Bad,0.0,0.0,0.0,Rena Warden,Asian,female,0.0,USA,28.0,94085
68,0.79,2.18,2.1,7.9,2.81,0.0,3.6,25.0,6.3,2.95,1.59,1.14,-0.58,5.45,Engineering,Ok,Good,0.0,0.0,0.0,Linda Pierce,Asian,female,1.0,USA,33.0,94539
69,0.74,2.82,1.1,7.2,3.37,2.41,0.0,45.0,0.0,-4.05,2.31,0.7,-0.15,6.55,Sciences,Ok,Good,0.0,0.0,0.0,Karyn Oakes,Asian,female,2.0,USA,30.0,94105
70,0.63,2.18,1.3,4.4,1.96,-1.83,0.0,25.0,2.9,0.1,2.43,1.62,1.88,9.23,Engineering,Ok,Good,0.0,0.0,0.0,Janet Parker,Asian,female,0.0,USA,25.0,94539
71,0.38,3.89,1.4,3.7,4.12,5.06,0.0,5.0,6.4,2.61,1.55,-1.94,-2.46,3.95,Engineering,None,Good,1.0,0.0,0.0,Thelma Cassidy,Asian,female,2.0,USA,26.0,94043
72,0.16,3.11,2.6,5.4,3.05,-0.5,0.0,6.0,4.8,1.3,2.49,-0.01,0.11,7.4,Quantitative,None,Bad,0.0,0.0,1.0,Mildred Lander,Asian,female,0.0,Australia,29.0,94043
73,0.44,3.16,1.8,1.7,2.9,1.32,0.0,81.0,0.0,-2.75,2.64,1.21,1.19,8.53,Quantitative,Ok,Good,0.0,0.0,0.0,Joanne Huffman,Asian,female,0.0,USA,23.0,94561
74,0.8,2.76,2.8,6.2,4.05,4.45,0.0,27.0,4.8,1.68,2.86,2.87,1.68,8.51,Engineering,Very Good,Good,0.0,0.0,0.0,Anna Garcia,Asian,female,2.0,USA,32.0,94070
75,0.2,3.54,2.3,4.4,2.72,-1.33,0.0,18.0,3.1,-0.02,1.69,0.66,0.98,8.09,Sciences,Very Good,Good,0.0,0.0,0.0,Kelly Platner,Asian,female,0.0,USA,27.0,95035
76,-0.04,3.23,3.2,3.2,3.5,1.34,0.0,15.0,4.5,1.18,3.16,1.04,0.97,8.29,Engineering,Very Good,Bad,0.0,0.0,0.0,Monika King,Asian,female,0.0,USA,28.0,95002
77,1.02,3.44,1.2,7.9,3.35,2.3,0.0,46.0,2.8,0.03,2.08,-1.01,-1.4,5.35,Engineering,Very Good,Good,0.0,0.0,0.0,Michelle Stracke,Asian,female,2.0,China,29.0,94019
78,0.39,2.71,2.1,6.2,3.14,0.62,0.0,44.0,4.2,0.8,1.3,-1.26,-1.49,4.98,Engineering,Very Good,Good,1.0,0.0,0.0,Barbara Boman,Asian,female,0.0,USA,28.0,94131
79,-0.98,2.29,2.1,3.4,2.52,-3.14,0.0,56.0,0.0,-3.29,1.9,-0.7,-0.81,6.03,Quantitative,None,Good,0.0,1.0,0.0,Judith Thurston,Asian,female,0.0,USA,30.0,94595
80,-0.4,2.55,1.6,3.3,2.51,-1.72,0.0,4.0,4.0,0.57,3.31,3.38,4.45,12.72,Engineering,None,Good,0.0,0.0,0.0,Brenda Baker,Asian,female,0.0,USA,27.0,94040
81,-0.22,3.48,2.9,5.3,3.44,-0.29,0.0,5.0,4.1,0.77,0.87,-3.3,-3.4,2.93,Engineering,None,Bad,0.0,0.0,1.0,Rebecca Carson,Asian,female,0.0,Australia,27.0,94043
82,1.03,3.05,3.1,6.1,4.4,6.2,0.0,15.0,6.1,2.37,2.27,-0.09,-0.38,6.44,Quantitative,Very Good,Good,1.0,0.0,0.0,Patricia Hart,Asian,female,2.0,USA,27.0,95002
83,-0.04,3.17,1.1,4.3,2.87,-0.22,0.0,49.0,0.7,-1.93,3.33,3.64,3.24,10.77,Sciences,Ok,Bad,0.0,0.0,0.0,Rosalind Hunter,Asian,female,0.0,USA,26.0,94502
84,0.29,2.86,1.7,3.3,2.45,-1.07,2.5,49.0,3.9,0.93,1.96,-1.3,-1.15,5.8,Engineering,Ok,Bad,0.0,1.0,0.0,Kimberly Cleaves,Asian,female,0.0,USA,30.0,94502
85,1.96,4.04,2.2,15.9,5.83,9.79,0.0,9.0,3.9,0.98,2.8,1.48,1.23,8.5,Engineering,Very Good,Good,0.0,0.0,0.0,Irene Briggs,Asian,female,2.0,USA,37.0,94085
86,-0.7,3.05,1.6,6.0,3.17,-1.34,0.0,12.0,1.4,-1.47,3.38,1.79,1.89,9.6,Quantitative,Ok,Good,0.0,0.0,0.0,Clara Alcala,Asian,female,0.0,Canada,31.0,94087
87,-0.32,3.24,1.9,4.9,2.82,-1.68,0.0,66.0,1.2,-1.24,2.36,0.03,-0.47,6.36,Quantitative,Ok,Good,0.0,0.0,0.0,Lilian Huddleston,Asian,female,0.0,USA,27.0,94925
88,0.12,2.97,2.3,2.7,2.71,-0.43,0.0,80.0,0.0,-2.91,2.88,1.35,0.51,7.46,Engineering,Ok,Good,0.0,0.0,0.0,Annabelle Gaffney,Asian,female,0.0,USA,27.0,94533
89,-0.6,3.54,1.4,1.6,2.68,-1.65,0.0,28.0,9.1,4.94,0.67,-2.5,-1.94,4.78,Engineering,Ok,Good,1.0,0.0,0.0,Stella Shaver,Asian,female,0.0,USA,23.0,94402
90,1.05,3.11,3.3,5.9,3.88,4.01,0.0,29.0,4.1,1.16,4.25,2.57,2.39,10.27,Sciences,Very Good,Good,1.0,0.0,0.0,Kimberly Ewing,Asian,female,2.0,USA,27.0,94560
91,-0.46,2.77,1.2,1.0,1.85,-3.53,0.0,46.0,2.1,-0.94,0.28,-2.87,-2.34,4.15,Quantitative,Ok,Good,0.0,1.0,0.0,Lisa Richard,Asian,female,0.0,USA,25.0,94019
92,-0.42,3.2,2.0,3.6,3.56,1.24,0.0,47.0,0.0,-3.27,2.68,2.04,1.48,8.6,Quantitative,None,Good,0.0,1.0,0.0,Lauri Mendoza,Asian,female,0.0,China,29.0,94114
93,0.16,2.32,1.1,5.7,2.09,-2.84,0.0,8.0,3.7,0.46,0.94,-3.15,-3.02,3.44,Sciences,Ok,Bad,0.0,1.0,0.0,Darlene Turner,Asian,female,0.0,Australia,27.0,94085
94,-0.12,2.74,2.0,2.6,2.41,-1.78,1.6,26.0,2.0,-0.99,2.88,1.03,0.61,7.75,Engineering,Very Good,Good,0.0,0.0,1.0,Donna Fisher,Asian,female,0.0,Australia,26.0,94403
95,-0.51,2.66,1.6,5.7,2.25,-4.15,0.0,54.0,0.0,-2.63,3.47,2.47,1.75,9.11,Humanities,Ok,Bad,0.0,1.0,0.0,Mary Duma,Asian,female,0.0,USA,28.0,94121
96,-0.52,2.23,1.3,2.7,2.43,-1.89,0.0,13.0,0.2,-2.68,4.16,3.77,4.19,12.45,Engineering,Ok,Good,0.0,0.0,0.0,Margarita Johnston,Asian,female,0.0,USA,27.0,94022
97,0.26,2.44,1.7,-2.1,0.83,-4.73,0.0,19.0,6.1,2.68,3.38,1.73,1.68,9.26,Engineering,None,Good,0.0,1.0,1.0,Kendra Gantt,Asian,female,0.0,USA,23.0,94304
98,0.67,2.16,1.2,5.0,2.76,1.2,0.0,65.0,0.1,-2.31,2.16,1.58,1.28,8.29,Sciences,None,Bad,1.0,0.0,0.0,Marilyn George,Asian,female,0.0,USA,31.0,94556
99,-0.7,2.9,2.1,2.2,2.69,-1.92,0.0,35.0,7.9,3.98,0.71,-2.75,-1.82,5.11,Quantitative,Ok,Bad,1.0,0.0,0.0,Gwendolyn Vandenberge,Asian,female,0.0,USA,31.0,94566
100,-0.02,3.01,1.9,3.2,3.13,0.84,0.0,46.0,2.5,-0.25,3.01,2.06,1.96,9.35,Engineering,Ok,Good,0.0,0.0,0.0,Lenora Long,Asian,female,0.0,USA,25.0,94019
101,-0.74,3.02,2.9,2.4,3.39,-0.09,0.0,18.0,5.0,1.65,1.82,-1.15,-0.24,7.01,Quantitative,None,Bad,0.0,0.0,0.0,Claudia Sieracki,Asian,female,0.0,China,23.0,95035
102,0.65,2.9,1.2,6.3,3.02,1.11,0.0,5.0,5.7,2.21,0.84,-1.61,-1.22,5.46,Engineering,None,Bad,0.0,0.0,0.0,Angela Bolds,Asian,female,0.0,USA,30.0,94043
103,1.13,2.7,1.3,7.5,3.36,3.24,1.3,2.0,1.8,-1.5,1.63,-1.63,-1.73,4.88,Engineering,Very Good,Good,1.0,0.0,0.0,Tracy Gionet,Asian,female,1.0,USA,35.0,94040
104,0.08,3.98,2.5,5.7,4.06,2.56,0.0,28.0,3.7,0.21,1.98,-0.92,-0.86,6.14,Sciences,Ok,Good,0.0,0.0,0.0,Monica Bishop,Asian,female,1.0,China,27.0,94402
105,-1.32,1.9,2.3,-0.3,0.87,-8.95,0.0,72.0,1.2,-1.31,1.83,-0.49,-1.08,5.41,Quantitative,None,Bad,0.0,1.0,1.0,Allegra Lively,Asian,female,0.0,USA,27.0,94572
106,-0.14,2.8,0.6,3.7,1.79,-3.91,0.0,12.0,4.2,1.09,1.95,-0.14,-0.97,5.52,Engineering,Ok,Good,0.0,1.0,0.0,Deann Kish,Asian,female,0.0,China,28.0,94087
107,-0.47,2.2,1.5,4.6,2.03,-4.05,0.0,4.0,3.7,0.3,1.43,-0.69,-0.46,6.47,Engineering,None,Good,0.0,1.0,0.0,Georgia Miller,Asian,female,0.0,USA,30.0,94040
108,-1.75,2.37,0.4,-0.0,1.29,-7.33,0.0,9.0,4.2,0.83,1.01,-3.19,-2.14,4.95,Engineering,Ok,Good,0.0,1.0,1.0,Antionette Neonakis,Asian,female,0.0,Canada,21.0,94085
109,0.72,2.85,2.0,6.6,2.9,0.31,0.0,15.0,1.0,-2.04,2.08,-0.05,0.88,8.43,Engineering,Ok,Bad,0.0,0.0,0.0,Kathy Stubbs,Asian,female,0.0,USA,29.0,95002
110,0.32,3.3,2.5,3.2,3.26,1.61,0.0,8.0,1.0,-1.87,1.99,-0.16,-0.89,5.75,Engineering,Very Good,Good,0.0,0.0,0.0,Saundra James,Asian,female,2.0,USA,28.0,94085
111,0.49,3.23,2.0,7.1,3.26,0.61,0.0,54.0,1.7,-0.85,1.91,-1.74,-1.82,4.92,Engineering,Ok,Good,0.0,0.0,0.0,Francis Gwin,Asian,female,0.0,USA,33.0,94121
112,-0.58,2.94,1.5,3.3,2.64,-1.87,0.0,34.0,4.5,1.3,2.89,0.55,-0.29,6.62,Engineering,None,Bad,0.0,0.0,0.0,Penny Engemann,Asian,female,0.0,USA,25.0,94030
113,-0.29,2.75,2.5,5.4,4.12,2.79,0.0,15.0,3.7,0.31,2.43,0.19,0.32,7.58,Quantitative,Very Good,Good,1.0,0.0,0.0,Minnie Thomas,Asian,female,2.0,USA,28.0,95002
114,-0.36,4.04,3.4,5.3,4.13,1.31,0.0,27.0,6.4,2.47,4.06,3.76,2.95,10.48,Engineering,Very Good,Good,0.0,0.0,0.0,Brenda Soto,Asian,female,0.0,USA,27.0,94070
115,-0.21,2.52,3.8,1.7,2.85,-0.82,0.0,20.0,1.9,-1.05,1.87,-0.72,-0.21,6.86,Engineering,None,Bad,0.0,0.0,0.0,Stacey Burrows,Asian,female,0.0,USA,23.0,94025
116,0.9,2.44,1.3,7.4,3.49,3.04,0.0,57.0,0.7,-1.83,1.58,-2.18,-2.1,4.73,Engineering,Ok,Good,1.0,0.0,0.0,Rose Smith,Asian,female,2.0,USA,29.0,94038
117,-1.23,3.2,2.5,1.1,2.69,-3.12,0.0,17.0,5.4,2.03,0.21,-2.43,-1.08,5.87,Engineering,Ok,Bad,0.0,1.0,0.0,Mary Cox,Asian,female,0.0,USA,24.0,94301
118,0.27,3.14,2.8,3.4,3.26,1.23,2.3,37.0,3.4,0.35,3.54,1.71,1.28,8.75,Quantitative,Ok,Good,0.0,0.0,0.0,Virginia Watson,Asian,female,0.0,USA,26.0,94545
119,-0.84,3.24,-0.2,1.2,1.57,-4.85,0.0,25.0,3.7,0.73,2.48,1.2,2.43,10.26,Engineering,Ok,Good,0.0,1.0,1.0,April Gonzales,Asian,female,0.0,USA,23.0,94539
