,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
28,1.28,2.3,1.5,5.53,3.33,3.99,0.0,20.0,5.5,2.29,1.35,-3.08,-3.66,2.52,Engineering,Ok,Good,1.0,0.0,0.0,Natalie Price,Hispanic,female,2.0,USA,37.0,94025
29,-1.16,2.98,0.7,3.01,2.65,-2.64,0.0,61.0,0.0,-3.55,1.1,-1.02,-0.36,6.62,Engineering,Very Good,Bad,0.0,1.0,0.0,Beverly Sellers,Hispanic,female,0.0,USA,28.0,94707
30,-0.73,2.02,0.9,6.48,1.41,-7.2,0.0,14.0,2.7,-0.36,2.0,-0.51,-0.82,6.01,Engineering,Very Good,Bad,0.0,1.0,1.0,Marie Flythe,Hispanic,female,0.0,USA,33.0,95002
31,0.78,2.87,2.0,4.8,2.39,-0.62,0.0,56.0,0.8,-1.95,1.7,0.73,-0.38,6.05,Sciences,None,Bad,0.0,0.0,0.0,Dorothy Bishop,Hispanic,female,0.0,USA,27.0,94595
32,1.67,3.6,1.3,4.61,3.13,3.6,0.0,54.0,1.6,-0.85,1.98,0.84,0.64,7.57,Engineering,Very Good,Good,1.0,0.0,0.0,Juanita Bambacigno,Hispanic,female,2.0,Australia,29.0,94121
33,0.76,4.46,2.6,7.83,4.33,4.19,0.0,84.0,3.6,0.95,0.87,-3.24,-3.17,3.42,Quantitative,Ok,Good,1.0,1.0,0.0,Sharon Day,Hispanic,female,1.0,USA,34.0,94503
34,-1.18,2.64,2.3,4.4,3.17,-2.01,0.0,25.0,0.0,-4.48,0.05,-3.3,-2.9,3.35,Engineering,Ok,Good,0.0,0.0,0.0,Lera Bardwell,Hispanic,female,0.0,USA,32.0,94539
35,-0.52,2.97,0.1,4.02,2.11,-3.29,2.6,13.0,4.1,0.86,1.63,-2.38,-1.78,5.23,Engineering,Ok,Good,0.0,1.0,0.0,Jennifer Hahn,Hispanic,female,0.0,USA,34.0,94022
36,-0.09,2.82,2.4,4.73,2.8,-1.45,0.0,4.0,8.7,5.1,3.19,2.45,2.6,10.09,Quantitative,None,Bad,0.0,0.0,0.0,Ada Hilderbrandt,Hispanic,female,1.0,USA,36.0,94040
37,0.4,3.51,2.4,5.27,2.73,-1.18,0.0,8.0,7.8,4.22,2.12,2.07,1.41,8.38,Engineering,Very Good,Good,0.0,0.0,0.0,Adell Nunez,Hispanic,female,1.0,Mexico,40.0,94085
38,0.51,3.33,2.4,3.71,3.6,2.95,3.3,55.0,5.2,1.94,2.71,1.71,1.87,9.34,Engineering,Very Good,Good,1.0,0.0,0.0,Sandra Right,Hispanic,female,2.0,USA,31.0,94523
39,0.73,3.59,3.9,6.72,3.74,1.81,0.0,32.0,2.5,-0.39,1.74,0.33,0.12,6.86,Engineering,Ok,Good,0.0,0.0,0.0,Corey Everly,Hispanic,female,2.0,USA,29.0,94544
40,-0.84,2.41,1.5,1.08,1.18,-6.91,0.0,49.0,1.9,-0.88,2.96,1.06,1.41,9.02,Engineering,Very Good,Bad,0.0,1.0,1.0,Jana Davis,Hispanic,female,0.0,USA,24.0,94502
41,-0.62,3.28,1.4,6.14,3.38,-0.63,0.0,22.0,1.4,-1.51,1.45,-1.27,-0.99,5.99,Engineering,Ok,Bad,0.0,0.0,0.0,Joan Pope,Hispanic,female,0.0,USA,34.0,94061
42,-1.41,2.79,2.1,3.57,2.3,-5.36,1.9,23.0,3.2,0.25,1.93,-0.8,-1.33,5.28,Humanities,Very Good,Good,0.0,1.0,1.0,Cinthia Spivey,Hispanic,female,0.0,USA,31.0,94028
43,0.46,2.82,1.4,7.29,2.98,0.1,0.0,47.0,0.3,-2.26,3.09,2.39,1.73,8.95,Quantitative,Very Good,Good,0.0,0.0,0.0,Cherly Stillman,Hispanic,female,0.0,Canada,28.0,94114
44,0.23,3.07,2.7,7.61,4.33,3.58,0.0,49.0,0.0,-4.6,0.64,-1.1,-1.63,4.62,Engineering,Ok,Good,1.0,0.0,0.0,Sarah Burkhardt,Hispanic,female,2.0,USA,32.0,94502
45,1.21,2.96,3.2,4.25,3.43,3.55,0.0,10.0,4.1,0.77,1.13,0.08,-0.83,5.36,Engineering,Very Good,Good,1.0,0.0,0.0,Theda Layman,Hispanic,female,2.0,USA,31.0,94085
46,-0.6,2.97,3.1,0.78,3.17,-0.09,0.0,8.0,2.9,-0.17,3.12,2.47,2.73,10.44,Quantitative,None,Good,0.0,0.0,0.0,Angelina Cox,Hispanic,female,0.0,USA,25.0,94085
47,-0.39,2.75,2.9,2.53,2.69,-1.7,0.0,11.0,2.3,-0.87,4.07,2.75,1.86,9.23,Quantitative,Very Good,Bad,0.0,0.0,0.0,Melinda Robinson,Hispanic,female,0.0,Mexico,25.0,94089
48,0.45,3.0,1.4,6.41,2.45,-1.69,0.0,40.0,4.4,1.46,1.47,0.47,1.45,8.83,Engineering,Ok,Good,1.0,0.0,0.0,Jean Bennion,Hispanic,female,0.0,USA,33.0,94603
49,0.63,3.07,1.5,5.92,3.66,3.36,4.3,32.0,8.1,4.22,1.58,-1.25,-0.79,6.22,Sciences,Ok,Good,1.0,0.0,0.0,Wanda Fair,Hispanic,female,2.0,USA,36.0,94544
50,0.33,4.01,1.8,3.39,3.39,1.79,4.3,35.0,6.9,3.55,0.98,-2.66,-2.35,4.33,Quantitative,Ok,Good,0.0,0.0,0.0,Rosalie Wood,Hispanic,female,2.0,USA,40.0,94566
51,0.15,2.68,1.2,6.33,3.56,2.3,0.0,5.0,2.1,-0.94,2.48,-0.38,-0.33,6.81,Engineering,None,Good,0.0,0.0,0.0,Brittany Dupuis,Hispanic,female,1.0,USA,28.0,94043
52,1.13,3.45,3.4,3.88,3.8,4.37,0.0,3.0,6.2,2.8,2.47,0.63,0.6,7.75,Engineering,Very Good,Good,0.0,0.0,0.0,Trang Good,Hispanic,female,2.0,USA,33.0,94040
53,-1.15,3.51,3.0,-0.73,2.86,-2.2,0.0,6.0,0.5,-2.42,0.97,-1.72,-2.31,3.95,Engineering,Ok,Good,0.0,0.0,0.0,Marilyn Jones,Hispanic,female,0.0,USA,23.0,94043
54,-0.74,3.09,1.5,5.02,2.69,-2.72,0.0,36.0,2.0,-1.08,2.57,0.28,1.19,8.86,Engineering,Very Good,Good,0.0,1.0,0.0,Catherine Lansberry,Hispanic,female,0.0,USA,32.0,94588
55,-0.31,2.33,2.9,2.22,2.65,-1.39,2.2,69.0,3.1,0.26,4.93,5.09,4.42,12.36,Engineering,Ok,Bad,1.0,0.0,0.0,Juana Maldonado,Hispanic,female,1.0,USA,30.0,94510
56,1.16,2.81,3.4,4.87,3.13,2.13,0.0,1.0,1.6,-1.61,0.93,-2.13,-0.73,6.61,Quantitative,Ok,Bad,0.0,1.0,0.0,Linda Ramos,Hispanic,female,2.0,USA,30.0,94040
57,-0.86,2.9,1.7,2.39,1.94,-5.09,3.6,35.0,5.6,2.39,1.53,-0.84,-0.78,6.12,Sciences,None,Bad,0.0,1.0,1.0,Anna Tarango,Hispanic,female,0.0,USA,34.0,94566
58,0.04,3.42,1.3,5.02,3.53,2.0,0.0,13.0,6.3,2.75,1.6,-2.92,-1.9,5.17,Sciences,Ok,Good,0.0,0.0,0.0,Carrie Farnsworth,Hispanic,female,2.0,USA,33.0,94022
59,0.99,3.6,1.5,8.42,4.31,5.36,0.0,33.0,5.2,2.21,1.9,-1.16,0.34,8.05,Engineering,Very Good,Good,1.0,0.0,0.0,Bonnie Mcmurray,Hispanic,female,2.0,Mexico,39.0,94010
60,-0.73,2.41,1.7,2.51,2.46,-2.61,0.0,98.0,2.3,-0.22,0.92,-1.1,-1.84,4.26,Quantitative,None,Good,0.0,1.0,0.0,Cynthia Canales,Hispanic,female,0.0,USA,28.0,94585
61,-0.49,2.75,1.9,1.97,2.45,-2.34,0.0,18.0,0.0,-2.67,2.25,-0.86,-0.44,6.8,Quantitative,Ok,Good,0.0,0.0,0.0,Michelle Davies,Hispanic,female,0.0,USA,23.0,95035
62,-0.21,3.09,2.6,1.2,2.92,-0.07,0.0,74.0,2.2,-0.36,2.73,2.35,1.97,9.28,Engineering,Very Good,Bad,0.0,0.0,0.0,Ruth Yount,Hispanic,female,0.0,USA,24.0,94591
63,-0.04,2.74,2.9,-0.08,1.94,-2.92,0.0,13.0,5.8,2.32,1.19,-1.94,-2.81,3.35,Engineering,Ok,Bad,0.0,1.0,0.0,Charlotte Ross,Hispanic,female,0.0,USA,28.0,94022
64,-0.4,2.22,2.9,1.8,2.58,-1.88,0.0,55.0,0.0,-2.63,0.78,-2.36,-1.35,5.61,Sciences,None,Bad,0.0,0.0,0.0,Lesley Jeffries,Hispanic,female,0.0,USA,25.0,94523
65,-1.29,2.61,1.9,-0.51,2.24,-3.63,0.0,24.0,4.4,1.05,4.67,4.8,4.09,11.99,Quantitative,None,Bad,0.0,1.0,0.0,Alisa Hemmer,Hispanic,female,0.0,USA,30.0,94027
66,0.99,3.43,2.3,8.39,3.91,3.49,0.0,19.0,8.4,4.38,1.71,-1.94,-2.12,4.47,Engineering,Ok,Good,1.0,0.0,0.0,Velma Walters,Hispanic,female,2.0,USA,37.0,94304
67,-0.6,3.54,2.3,-0.83,2.3,-2.77,0.0,11.0,7.4,4.0,2.0,-0.32,-0.18,6.83,Engineering,Ok,Bad,0.0,1.0,0.0,Elizabeth Wiley,Hispanic,female,2.0,USA,30.0,94089
68,-0.09,2.67,1.3,3.98,2.38,-1.97,0.0,23.0,7.6,3.98,2.23,-0.57,-0.26,6.94,Engineering,Very Good,Bad,0.0,0.0,0.0,Gabrielle Howard,Hispanic,female,0.0,Mexico,30.0,94028
69,0.1,2.57,1.5,2.31,2.1,-2.03,0.0,91.0,0.0,-2.56,0.0,-6.33,-6.5,0.0,Sciences,Ok,Bad,1.0,0.0,0.0,Lauren Kovach,Hispanic,female,0.0,USA,22.0,94558
70,-0.59,3.7,2.0,3.74,2.99,-1.67,0.0,13.0,6.4,3.05,2.82,1.38,1.17,8.53,Engineering,Ok,Bad,0.0,0.0,0.0,Irene Smith,Hispanic,female,0.0,USA,31.0,94022
71,1.47,3.06,2.8,6.42,3.4,3.01,0.0,84.0,2.4,-0.22,0.94,-2.96,-2.42,4.28,Engineering,Ok,Good,1.0,0.0,0.0,Mary Samson,Hispanic,female,2.0,Australia,29.0,94503
72,0.1,2.98,1.1,4.91,3.17,1.11,0.0,61.0,2.5,-0.4,0.87,-0.88,-0.51,6.16,Engineering,Very Good,Good,0.0,0.0,0.0,Helen Mcginnis,Hispanic,female,0.0,USA,33.0,94707
73,0.61,2.85,2.0,7.9,3.2,0.74,2.8,1.0,4.6,1.07,3.16,3.05,3.12,10.84,Engineering,Very Good,Bad,0.0,0.0,0.0,Jennifer Brown,Hispanic,female,0.0,USA,35.0,94040
74,0.27,1.93,1.7,4.4,2.25,-1.35,2.6,26.0,4.2,1.08,3.34,4.13,4.22,11.98,Engineering,Ok,Good,0.0,0.0,0.0,Julia Oneil,Hispanic,female,0.0,Mexico,31.0,94403
75,0.14,2.77,2.4,-0.48,1.88,-2.55,0.0,46.0,0.0,-5.06,2.04,-1.23,-1.97,4.62,Engineering,Ok,Bad,0.0,0.0,0.0,Cyndy Chappell,Hispanic,female,0.0,Mexico,26.0,94019
76,-1.08,2.53,1.8,-1.17,1.53,-5.36,0.0,26.0,0.1,-2.63,2.45,-0.08,0.25,7.6,Engineering,Ok,Bad,0.0,1.0,1.0,Mary Delarosa,Hispanic,female,0.0,USA,22.0,94403
77,-1.35,2.58,1.1,2.33,1.36,-7.61,2.2,45.0,3.0,0.18,0.9,-3.11,-2.59,3.98,Quantitative,None,Good,1.0,1.0,1.0,Eun Moore,Hispanic,female,0.0,USA,28.0,94105
78,0.16,3.83,2.2,2.81,4.02,4.08,0.0,17.0,4.0,0.7,2.43,0.59,-0.58,6.1,Engineering,Ok,Good,1.0,0.0,0.0,Corrine Pearson,Hispanic,female,2.0,Canada,30.0,94301
79,-0.43,2.21,2.5,6.98,3.33,-0.56,0.0,43.0,5.1,1.81,0.99,-1.17,-0.85,5.83,Quantitative,None,Bad,0.0,0.0,0.0,Kathleen Kaufman,Hispanic,female,0.0,USA,32.0,94014
80,1.11,2.76,4.2,4.75,4.19,5.49,0.0,39.0,2.4,-0.33,0.64,-1.46,-1.83,4.48,Quantitative,Very Good,Good,0.0,0.0,0.0,Carmen Harmon,Hispanic,female,2.0,USA,32.0,94578
81,-0.18,2.9,1.6,5.26,2.98,-0.66,0.0,33.0,5.6,2.42,1.12,-1.46,-1.76,4.65,Quantitative,Ok,Bad,0.0,0.0,0.0,Tamara Reed,Hispanic,female,0.0,USA,34.0,94010
82,-0.38,2.88,1.6,2.4,2.44,-2.04,0.0,34.0,1.5,-1.28,0.52,-3.09,-2.27,4.4,Engineering,Ok,Bad,0.0,0.0,0.0,Antoinette Martin,Hispanic,female,0.0,USA,24.0,94030
83,1.14,3.39,2.8,7.02,4.53,6.36,0.0,17.0,1.8,-1.01,0.38,-2.25,-1.67,4.94,Quantitative,Ok,Good,1.0,0.0,0.0,Lottie Soto,Hispanic,female,2.0,USA,31.0,94301
84,0.29,3.3,2.8,2.19,3.08,0.89,2.6,58.0,3.5,0.47,1.51,0.05,-0.02,6.74,Humanities,Ok,Good,1.0,0.0,0.0,Alice Suarez,Hispanic,female,0.0,USA,32.0,94720
85,-2.03,2.08,1.4,-3.95,0.42,-10.25,0.0,60.0,0.8,-1.84,1.45,-0.84,-0.06,7.03,Quantitative,Ok,Good,0.0,1.0,1.0,Jewel Schwartz,Hispanic,female,0.0,USA,18.0,94707
86,-0.49,3.54,2.9,4.91,3.53,-0.45,0.0,38.0,1.3,-1.21,2.98,0.42,-0.21,6.74,Engineering,None,Bad,0.0,0.0,1.0,Kathryn Wylie,Hispanic,female,0.0,USA,33.0,94586
87,-0.69,3.19,2.1,4.8,3.74,0.82,0.0,41.0,3.3,0.14,2.46,0.44,0.39,7.46,Quantitative,Ok,Good,0.0,0.0,0.0,Ninfa Sampson,Hispanic,female,0.0,Mexico,30.0,94542
88,-0.99,2.51,2.1,-1.56,1.69,-4.78,0.0,1.0,5.2,1.78,3.3,3.58,3.11,10.52,Engineering,Ok,Bad,0.0,1.0,1.0,Jennifer Adams,Hispanic,female,0.0,Mexico,26.0,94040
89,0.2,3.19,1.6,5.29,4.06,3.98,0.0,20.0,4.7,1.26,2.77,0.94,0.53,7.65,Engineering,Ok,Good,1.0,1.0,0.0,Pauline Fuller,Hispanic,female,2.0,USA,30.0,94025
90,0.56,3.16,0.7,6.76,3.12,1.35,0.4,13.0,0.3,-2.85,1.94,0.54,1.49,9.06,Engineering,Ok,Good,0.0,1.0,0.0,Mary Mojica,Hispanic,female,2.0,USA,29.0,94022
91,1.11,3.24,4.0,2.58,3.61,3.89,0.0,11.0,1.2,-1.68,1.88,-1.41,-1.01,6.19,Quantitative,Ok,Good,1.0,0.0,0.0,Deborah Ruiz,Hispanic,female,0.0,USA,27.0,94089
92,-0.38,2.35,1.2,2.06,2.39,-1.27,0.0,45.0,2.9,0.22,3.64,3.55,2.57,9.8,Sciences,None,Bad,0.0,0.0,0.0,Alice Ballintyn,Hispanic,female,0.0,USA,30.0,94105
93,0.13,3.56,2.3,3.49,3.34,1.14,0.0,23.0,2.8,-0.35,2.22,-0.06,-0.17,6.81,Sciences,Ok,Good,0.0,0.0,0.0,Isabelle Hawkins,Hispanic,female,0.0,USA,25.0,94028
94,0.76,2.92,3.3,5.65,3.2,1.19,1.1,77.0,1.0,-1.4,2.35,-0.01,-0.23,6.74,Quantitative,Ok,Good,0.0,0.0,0.0,Luanne Poorman,Hispanic,female,0.0,USA,28.0,94945
95,-0.91,3.37,4.7,0.52,3.55,-0.51,0.0,29.0,1.8,-0.63,1.18,0.5,0.44,7.24,Engineering,None,Good,0.0,1.0,0.0,Martha Whitfield,Hispanic,female,0.0,USA,26.0,94560
96,0.59,2.59,2.8,3.71,3.25,2.11,1.9,38.0,3.5,0.91,1.23,-1.93,-1.92,4.72,Engineering,None,Good,0.0,0.0,0.0,Tamara West,Hispanic,female,2.0,USA,33.0,94586
97,-0.63,2.82,0.9,5.24,2.8,-1.57,0.0,68.0,2.4,-0.23,0.58,-1.1,-0.49,6.29,Engineering,Ok,Good,0.0,0.0,0.0,Enid Thomas,Hispanic,female,0.0,USA,31.0,94569
98,0.24,3.04,3.0,4.24,3.64,2.25,0.0,17.0,6.4,2.68,2.76,0.42,0.16,7.25,Quantitative,Ok,Bad,0.0,0.0,0.0,Jessica Vedder,Hispanic,female,2.0,USA,33.0,94301
99,-0.53,2.68,1.8,3.85,2.86,-1.37,0.0,30.0,2.8,-0.09,3.32,3.12,3.29,11.17,Quantitative,Ok,Good,0.0,0.0,0.0,Wanda Skrebes,Hispanic,female,0.0,USA,29.0,94587
100,0.9,3.35,2.4,0.9,2.91,2.22,0.0,33.0,3.7,0.67,1.88,-0.23,-0.05,6.92,Humanities,Very Good,Bad,0.0,0.0,0.0,Diana Liberto,Hispanic,female,2.0,USA,27.0,94010
101,-0.01,2.93,2.0,2.12,2.88,0.12,0.0,56.0,6.2,2.85,2.16,2.05,1.43,8.34,Engineering,Ok,Good,0.0,0.0,0.0,Yolanda Ortiz,Hispanic,female,0.0,USA,29.0,94595
102,-0.56,2.79,1.4,-0.45,2.55,-0.72,0.0,16.0,3.0,0.07,0.0,-4.89,-3.6,2.53,Engineering,Ok,Bad,0.0,0.0,0.0,Rafaela Lassiter,Hispanic,female,0.0,USA,24.0,95134
103,-0.33,3.05,2.0,3.01,3.04,-0.23,2.9,9.0,5.0,1.42,3.27,0.38,0.58,8.14,Sciences,None,Bad,0.0,0.0,0.0,Eloise Nolan,Hispanic,female,0.0,USA,38.0,94085
104,0.61,3.61,2.9,1.96,3.15,1.73,0.0,60.0,2.6,-0.24,4.16,3.56,3.44,11.3,Quantitative,Ok,Good,1.0,0.0,0.0,Ellen Ward,Hispanic,female,2.0,USA,30.0,94707
105,0.67,3.43,1.5,5.6,3.51,2.81,0.0,33.0,0.4,-2.37,0.42,-2.49,-2.21,4.28,Engineering,Very Good,Good,0.0,0.0,0.0,Dorothy Kuhn,Hispanic,female,2.0,USA,30.0,94010
106,-1.77,2.79,1.6,1.19,1.56,-7.55,0.0,94.0,4.5,1.78,1.89,0.03,-0.17,6.69,Sciences,None,Bad,0.0,1.0,1.0,Mary Lewis,Hispanic,female,0.0,USA,24.0,94904
107,0.48,2.08,2.1,-0.35,1.75,-1.49,0.0,34.0,1.7,-1.06,3.66,4.16,3.58,11.09,Quantitative,None,Bad,0.0,0.0,0.0,Amanda Mosley,Hispanic,female,0.0,USA,22.0,94030
108,0.69,3.3,2.9,7.87,4.06,3.1,0.0,24.0,10.1,6.26,0.72,-3.74,-2.35,4.68,Engineering,Ok,Good,1.0,0.0,0.0,Linda Linn,Hispanic,female,0.0,USA,37.0,94027
109,0.62,3.36,2.9,4.24,3.56,2.5,0.0,12.0,7.0,3.51,1.71,0.4,0.75,7.82,Engineering,Ok,Good,0.0,0.0,0.0,Susan Crum,Hispanic,female,1.0,USA,41.0,94087
110,-1.69,2.49,2.6,2.8,2.4,-5.51,0.0,27.0,2.6,-0.46,0.0,-4.33,-3.7,2.42,Engineering,None,Good,0.0,1.0,1.0,Nicole Hall,Hispanic,female,0.0,Mexico,30.0,94070
111,1.0,3.39,1.8,5.89,3.97,5.05,4.7,13.0,8.0,4.21,0.33,-4.94,-4.1,2.48,Engineering,Very Good,Good,1.0,0.0,0.0,Peggy Biss,Hispanic,female,2.0,USA,39.0,94022
112,-1.1,3.47,1.6,2.89,3.22,-1.13,0.0,64.0,1.2,-1.41,2.22,1.28,1.07,8.13,Quantitative,Ok,Bad,0.0,0.0,0.0,Jacqueline Ralls,Hispanic,female,0.0,Canada,24.0,94525
113,-1.57,2.51,2.4,0.71,2.02,-5.91,0.0,39.0,1.9,-0.76,1.33,-1.35,-0.76,6.19,Engineering,Very Good,Bad,0.0,1.0,1.0,Ella Peck,Hispanic,female,0.0,USA,24.0,94578
114,-0.14,2.63,1.7,5.61,2.36,-2.86,0.0,21.0,3.2,0.05,1.25,-1.66,-1.51,5.22,Humanities,Ok,Good,0.0,1.0,0.0,Jennifer Squires,Hispanic,female,0.0,USA,32.0,94538
115,-0.95,2.76,2.4,0.81,2.49,-2.97,0.0,27.0,2.1,-0.63,1.64,-1.59,-1.49,5.25,Engineering,Ok,Bad,1.0,1.0,0.0,Shaina Chance,Hispanic,female,0.0,USA,27.0,94070
116,1.09,2.73,2.1,8.1,3.22,1.75,0.0,24.0,2.1,-0.9,2.12,0.79,0.64,7.56,Engineering,Ok,Good,0.0,0.0,0.0,Freda Cower,Hispanic,female,2.0,USA,34.0,94027
