,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
44,-0.39,2.86,2.8,-1.9,1.93,-3.17,0.0,32.0,2.6,-0.19,0.42,-3.72,-3.34,3.14,Sciences,None,Good,0.0,1.0,0.0,Helen Martinez,Other,female,0.0,USA,26.0,94544
45,-1.56,2.09,1.2,-0.32,0.73,-9.41,0.0,10.0,2.4,-0.65,1.18,-1.92,-2.04,4.46,Quantitative,None,Bad,0.0,1.0,1.0,Jennifer Jenkins,Other,female,0.0,USA,23.0,94085
46,1.06,3.47,3.6,7.73,5.73,9.94,0.0,38.0,5.6,2.55,5.02,5.87,5.48,13.73,Engineering,Very Good,Good,0.0,0.0,0.0,Helen Palm,Other,female,2.0,USA,34.0,94586
47,1.1,2.78,3.7,2.6,2.76,1.1,0.0,45.0,5.7,2.1,2.85,2.28,2.31,9.79,Engineering,None,Good,0.0,0.0,0.0,Patricia Burr,Other,female,0.0,USA,27.0,94105
48,-0.55,2.13,1.0,0.6,1.82,-3.15,2.0,17.0,3.3,0.23,2.95,1.51,0.11,6.75,Quantitative,Very Good,Bad,0.0,1.0,0.0,Fannie Williams,Other,female,0.0,USA,30.0,94301
49,0.13,3.12,2.4,2.02,2.91,0.26,0.0,2.0,7.9,4.21,2.9,1.4,0.79,7.91,Sciences,Ok,Good,1.0,0.0,0.0,Latasha Devalle,Other,female,0.0,USA,32.0,94040
50,0.53,2.63,2.1,4.12,2.36,-1.12,0.0,22.0,5.0,1.68,0.0,-3.79,-2.35,4.29,Sciences,None,Bad,0.0,0.0,0.0,Audrey Tighe,Other,female,0.0,USA,33.0,94061
51,1.3,3.51,2.2,4.52,3.16,2.62,2.5,45.0,3.9,1.04,1.07,-0.73,-0.83,5.77,Engineering,Very Good,Good,0.0,0.0,0.0,Diane Smith,Other,female,2.0,USA,31.0,94105
52,0.84,2.93,3.1,9.66,4.42,4.45,0.0,40.0,1.2,-1.5,3.78,2.23,1.96,9.48,Engineering,None,Good,1.0,0.0,0.0,Jennifer Robinson,Other,female,2.0,Canada,35.0,94603
53,0.45,3.21,2.3,5.38,3.26,1.06,0.0,32.0,1.3,-1.6,0.0,-5.12,-4.83,1.02,Engineering,None,Good,0.0,0.0,0.0,Shelia Jones,Other,female,0.0,Australia,30.0,94544
54,-0.62,3.05,1.5,5.38,2.88,-2.01,0.0,47.0,1.5,-1.19,0.8,-2.15,-1.8,4.85,Quantitative,Very Good,Good,0.0,0.0,0.0,Julie Reyes,Other,female,0.0,USA,34.0,94114
55,0.98,3.34,1.8,6.26,3.48,3.04,0.0,65.0,0.7,-1.7,3.0,2.39,2.44,10.04,Engineering,Very Good,Good,0.0,0.0,1.0,Gail White,Other,female,2.0,China,28.0,94556
56,-1.24,1.93,1.5,-2.57,0.65,-8.07,0.0,48.0,2.7,-0.26,3.05,2.47,3.36,11.42,Quantitative,None,Bad,0.0,1.0,1.0,Maria Gravely,Other,female,0.0,USA,23.0,94109
57,-0.98,3.03,4.2,3.29,3.48,-1.42,0.0,50.0,3.0,-0.09,2.31,0.11,-0.2,6.76,Engineering,None,Bad,0.0,0.0,0.0,Susan Leal,Other,female,0.0,USA,29.0,94609
58,0.28,2.65,2.5,7.38,3.64,1.61,0.0,52.0,0.0,-3.18,3.16,1.32,0.59,7.81,Humanities,Ok,Bad,0.0,0.0,0.0,Lashonda Spence,Other,female,0.0,USA,34.0,94611
59,0.35,3.2,0.8,7.65,3.67,2.44,0.0,37.0,2.6,-0.23,1.0,-0.32,0.67,7.85,Engineering,Very Good,Good,0.0,0.0,0.0,Mary Baggesen,Other,female,2.0,USA,36.0,94545
60,-1.08,3.59,1.5,2.7,3.1,-1.69,3.3,5.0,5.7,2.22,1.44,-0.85,-1.34,5.25,Engineering,None,Good,1.0,0.0,0.0,Betty Morris,Other,female,0.0,USA,30.0,94043
61,-0.3,4.2,2.3,4.0,4.35,3.39,0.0,51.0,0.0,-3.16,2.15,-0.62,-0.79,6.23,Engineering,Very Good,Good,1.0,0.0,0.0,Shirley Boyd,Other,female,2.0,USA,24.0,94618
62,0.63,3.01,3.3,6.59,3.72,2.37,0.0,31.0,0.0,-3.15,2.86,2.18,1.96,9.23,Sciences,Ok,Good,0.0,0.0,0.0,Laura Thompson,Other,female,1.0,USA,31.0,94544
63,0.74,3.09,2.9,4.77,3.58,2.96,0.0,12.0,2.8,-0.2,2.94,0.71,0.12,7.21,Quantitative,Very Good,Good,0.0,0.0,0.0,Courtney Lynch,Other,female,2.0,Canada,25.0,94087
64,0.88,3.37,2.1,6.15,3.76,3.55,0.0,24.0,2.4,-0.43,3.82,4.85,4.68,12.51,Engineering,Ok,Good,1.0,0.0,0.0,Samatha Samuel,Other,female,2.0,USA,31.0,94027
65,0.48,2.83,1.1,7.79,4.13,4.49,0.0,78.0,2.5,-0.23,3.6,3.49,3.64,11.5,Sciences,Ok,Good,0.0,0.0,0.0,Theresa Ellis,Other,female,2.0,USA,31.0,94592
66,1.09,3.34,1.8,5.33,3.05,2.01,0.0,72.0,0.0,-5.5,2.2,0.98,0.98,8.14,Quantitative,None,Good,0.0,0.0,0.0,Leana Zoellner,Other,female,2.0,USA,32.0,94572
67,-1.45,3.3,1.7,1.66,2.16,-5.5,0.0,32.0,1.7,-1.3,3.37,2.3,2.73,10.55,Quantitative,None,Bad,0.0,1.0,1.0,Theresa Hurst,Other,female,0.0,Canada,28.0,94544
68,-1.15,2.98,1.4,2.97,2.87,-1.94,0.0,68.0,3.9,0.81,3.76,2.32,1.84,9.36,Sciences,Ok,Good,0.0,0.0,0.0,Corrine Board,Other,female,0.0,USA,25.0,94569
69,0.07,3.19,1.8,2.07,3.6,3.06,0.0,14.0,3.3,0.1,0.09,-5.56,-4.97,1.26,Quantitative,None,Good,0.0,0.0,0.0,Nina Hensley,Other,female,2.0,USA,27.0,95002
70,-0.78,2.62,2.5,3.32,2.37,-3.94,0.0,53.0,3.7,0.77,2.59,1.28,-0.21,6.16,Humanities,Ok,Bad,0.0,1.0,1.0,Sarita Beauprez,Other,female,0.0,USA,27.0,94549
71,1.62,3.41,1.7,9.47,4.5,6.96,0.0,32.0,4.3,1.25,3.86,4.22,3.63,11.25,Sciences,Very Good,Good,1.0,0.0,0.0,Carolina Ranallo,Other,female,2.0,USA,34.0,94544
72,0.94,3.83,2.5,7.22,4.24,4.7,1.6,28.0,2.3,-0.59,1.42,-1.37,-0.92,6.09,Engineering,Very Good,Good,1.0,0.0,0.0,Kara Dulaney,Other,female,2.0,USA,35.0,94402
73,-0.06,3.52,1.8,4.14,3.34,0.74,0.0,60.0,2.9,0.03,4.2,5.0,4.57,12.5,Quantitative,Very Good,Good,0.0,0.0,0.0,Alejandra Colony,Other,female,0.0,USA,33.0,94707
74,-0.84,2.82,1.5,2.99,2.06,-4.58,0.0,30.0,3.0,0.11,2.1,2.5,1.54,8.21,Engineering,None,Good,0.0,1.0,1.0,Agnes Kent,Other,female,0.0,USA,31.0,94587
75,-0.1,2.32,0.8,1.95,1.67,-3.35,0.0,28.0,8.3,4.5,0.68,-2.83,-1.77,5.13,Engineering,Very Good,Good,0.0,1.0,0.0,Sharon Hillegas,Other,female,0.0,USA,33.0,94402
76,-0.19,3.66,2.3,5.95,3.84,1.24,0.0,74.0,1.3,-1.15,2.41,0.53,1.2,8.79,Engineering,Ok,Good,0.0,0.0,0.0,Susan Kraus,Other,female,0.0,Canada,29.0,94591
77,1.36,3.85,2.4,8.39,4.87,7.5,0.0,38.0,5.8,2.15,3.14,3.32,2.87,10.26,Engineering,Very Good,Good,1.0,0.0,0.0,Ola Lovett,Other,female,2.0,USA,33.0,94586
78,0.13,3.18,2.5,4.13,3.2,0.67,0.0,29.0,2.2,-0.79,2.26,-0.43,-0.71,6.15,Engineering,None,Good,0.0,0.0,0.0,Sylvia Wechsler,Other,female,0.0,USA,31.0,94560
79,0.57,2.95,1.3,3.0,3.26,2.93,0.0,90.0,0.1,-2.01,1.33,-0.94,-0.91,5.81,Engineering,Ok,Good,0.0,0.0,0.0,Beatrice Hayes,Other,female,2.0,USA,24.0,95476
80,-0.54,2.89,1.6,1.38,2.55,-1.69,0.0,2.0,2.6,-0.53,0.68,-1.48,-0.63,6.27,Engineering,None,Good,0.0,0.0,0.0,Wilma Lopez,Other,female,0.0,USA,29.0,94040
81,0.03,3.79,1.9,5.84,4.25,3.5,0.0,24.0,5.5,2.18,1.44,-0.21,-0.04,6.81,Engineering,Very Good,Good,1.0,0.0,0.0,Jennifer Brewster,Other,female,2.0,USA,34.0,94027
82,-0.95,2.53,2.4,-0.44,1.76,-5.09,0.0,2.0,0.0,-3.76,3.82,2.29,0.84,7.65,Engineering,Ok,Good,0.0,1.0,1.0,Christy Robins,Other,female,1.0,USA,22.0,94040
83,0.95,2.91,2.3,5.75,2.72,0.25,0.0,77.0,1.9,-0.66,0.26,-1.38,-0.93,5.64,Engineering,Very Good,Bad,0.0,0.0,0.0,Ami Ricley,Other,female,1.0,Australia,32.0,94945
84,0.7,3.62,1.2,4.55,3.14,1.68,0.0,52.0,5.8,2.68,3.5,1.79,0.97,8.05,Engineering,Ok,Good,0.0,0.0,0.0,Doris Read,Other,female,1.0,USA,30.0,94611
85,0.31,3.4,1.2,6.34,3.56,2.05,0.0,16.0,4.6,1.13,2.45,-0.18,-0.26,6.91,Quantitative,Very Good,Good,0.0,0.0,0.0,Ann Peters,Other,female,1.0,USA,35.0,95134
86,0.4,2.67,1.3,5.16,2.14,-2.03,0.0,14.0,4.0,0.81,2.82,2.56,1.88,8.95,Engineering,Ok,Good,0.0,1.0,0.0,Maria Baldwin,Other,female,1.0,USA,32.0,95002
87,1.14,2.66,2.9,0.7,2.7,2.1,0.0,2.0,7.1,3.33,1.6,0.0,-0.62,5.9,Engineering,Very Good,Good,0.0,0.0,0.0,Danielle Suttle,Other,female,1.0,USA,26.0,94040
88,-0.02,3.06,1.2,5.24,3.04,0.08,0.0,7.0,3.7,0.28,2.47,1.67,1.46,8.72,Quantitative,Very Good,Good,0.0,1.0,0.0,Pauline Kershner,Other,female,1.0,USA,29.0,94043
89,-0.04,3.52,4.0,5.33,4.51,3.65,1.5,50.0,2.6,0.11,3.1,2.39,2.29,9.75,Engineering,Very Good,Good,1.0,0.0,0.0,Janet Hazelwood,Other,female,1.0,USA,32.0,94609
90,0.52,2.93,3.6,2.18,2.65,-0.41,0.0,4.0,3.5,0.5,3.31,2.35,2.98,10.99,Quantitative,Ok,Good,0.0,0.0,0.0,Anna Mueller,Other,female,1.0,USA,29.0,94040
91,-0.38,2.82,3.3,0.34,2.63,-1.61,0.0,45.0,2.4,-0.29,1.68,-0.23,-0.82,5.68,Engineering,None,Good,0.0,0.0,0.0,Margaret Powell,Other,female,1.0,China,25.0,94105
92,-0.29,2.94,1.8,3.58,2.36,-2.6,0.0,4.0,4.5,1.03,0.69,-2.8,-3.72,2.28,Engineering,None,Bad,1.0,1.0,0.0,Nada Mckinley,Other,female,0.0,USA,30.0,94040
93,0.63,4.38,3.6,5.62,4.82,5.94,0.0,1.0,1.4,-1.5,0.86,-2.75,-2.48,4.02,Engineering,Ok,Good,1.0,0.0,0.0,Ellen Wehner,Other,female,1.0,USA,28.0,94040
94,-0.25,2.67,2.3,2.15,2.6,-1.29,0.0,2.0,4.3,1.12,4.94,6.66,6.31,14.47,Quantitative,Ok,Good,0.0,0.0,0.0,Leona Fong,Other,female,1.0,USA,31.0,94040
95,-0.47,2.26,2.5,6.93,2.83,-2.6,0.0,60.0,1.6,-0.94,2.58,1.48,1.04,8.05,Engineering,Ok,Bad,0.0,1.0,0.0,Robin Philson,Other,female,1.0,USA,27.0,94707
96,-0.97,3.25,0.2,5.66,2.72,-2.82,0.0,41.0,4.3,1.57,1.57,-0.6,-0.68,6.1,Quantitative,Ok,Good,0.0,1.0,0.0,Cheryl Cargile,Other,female,1.0,USA,29.0,94542
97,0.37,3.39,2.1,5.25,3.34,1.46,0.0,36.0,2.5,-0.28,0.6,-2.81,-2.33,4.25,Quantitative,Ok,Good,0.0,1.0,0.0,Jannie Cole,Other,female,1.0,USA,31.0,94588
98,-0.2,3.21,0.4,6.01,2.76,-1.21,0.0,57.0,3.0,0.23,3.03,1.78,1.59,8.99,Engineering,Ok,Bad,0.0,0.0,0.0,Monica Binder,Other,female,1.0,Australia,38.0,94038
99,0.24,3.15,1.6,3.93,3.27,1.99,0.0,36.0,5.6,2.28,2.11,-0.47,-0.55,6.39,Engineering,Very Good,Good,0.0,1.0,0.0,Erica Gray,Other,female,1.0,USA,32.0,94588
100,0.77,2.97,0.9,8.32,3.17,1.36,0.0,23.0,2.5,-0.67,1.7,0.49,-0.06,6.57,Sciences,Very Good,Good,0.0,0.0,0.0,Rita Harper,Other,female,1.0,China,33.0,94028
101,-0.61,3.59,2.7,3.76,2.95,-2.12,0.0,20.0,3.6,0.63,0.0,-5.27,-4.87,1.18,Engineering,Ok,Good,0.0,1.0,1.0,Phyllis Engen,Other,female,1.0,USA,33.0,94025
102,-0.43,3.4,2.3,2.69,3.62,1.43,0.0,69.0,0.3,-2.04,1.82,0.15,0.65,7.88,Quantitative,Ok,Good,0.0,0.0,0.0,Amber Liggett,Other,female,1.0,USA,22.0,94510
103,0.48,2.59,0.6,8.37,2.45,-1.38,1.8,30.0,2.7,-0.23,2.1,-0.43,-0.22,6.89,Quantitative,Very Good,Good,0.0,0.0,0.0,Maggie Lala,Other,female,1.0,USA,39.0,94587
104,1.93,3.45,2.5,7.51,3.57,4.2,0.1,47.0,0.0,-3.03,1.87,0.56,0.12,6.8,Engineering,Very Good,Bad,1.0,0.0,0.0,Sue Johnson,Other,female,1.0,USA,32.0,94114
105,-0.8,3.26,2.5,4.17,3.18,-1.66,0.0,41.0,3.1,0.11,1.99,-1.32,-1.0,6.07,Humanities,Ok,Good,0.0,0.0,0.0,Karen Hicks,Other,female,1.0,USA,29.0,94542
106,-0.42,2.66,0.7,3.45,2.1,-3.25,1.8,38.0,2.5,-0.52,1.49,-2.09,-2.75,3.53,Engineering,Ok,Bad,0.0,1.0,0.0,Ila Stahly,Other,female,1.0,USA,29.0,94586
107,-0.35,2.71,0.6,2.19,1.64,-4.17,0.0,32.0,5.5,2.28,1.96,-0.0,-0.42,6.29,Engineering,Ok,Bad,0.0,1.0,1.0,Henrietta Tyler,Other,female,1.0,USA,33.0,94544
108,0.56,3.18,3.2,2.44,2.86,0.51,0.0,5.0,4.3,0.84,2.59,1.13,1.32,8.72,Engineering,Ok,Bad,0.0,0.0,0.0,Carol Bryant,Other,female,1.0,USA,33.0,94043
109,-0.27,2.95,1.9,3.89,3.65,1.86,0.4,86.0,0.0,-2.99,2.28,0.76,0.14,6.99,Engineering,Ok,Good,0.0,0.0,0.0,Bernice Adkins,Other,female,1.0,Australia,24.0,94947
110,0.2,2.99,1.0,1.66,2.39,-0.37,0.0,21.0,2.4,-0.72,0.46,-3.83,-3.97,2.15,Engineering,Ok,Bad,0.0,0.0,0.0,Mary Michaux,Other,female,1.0,China,26.0,94538
111,0.32,3.17,1.8,3.8,3.45,2.56,0.0,18.0,4.4,1.08,3.24,2.56,1.72,8.78,Engineering,Very Good,Good,1.0,0.0,0.0,Judy Sims,Other,female,1.0,USA,30.0,95035
112,-0.26,2.32,2.0,2.97,1.76,-4.39,0.0,29.0,4.5,1.52,0.97,-1.88,-1.77,4.8,Humanities,None,Bad,0.0,1.0,1.0,Madeline Thomas,Other,female,1.0,USA,29.0,94560
113,1.42,4.44,2.7,7.23,4.91,7.51,0.0,59.0,2.7,-0.05,0.93,-1.94,-0.59,6.68,Quantitative,Ok,Good,1.0,0.0,0.0,Monique Domke,Other,female,1.0,USA,32.0,94709
114,1.2,1.7,2.4,6.1,2.43,0.31,0.0,33.0,0.9,-1.71,3.51,2.95,2.82,10.45,Engineering,Very Good,Good,0.0,0.0,0.0,Jennifer Honig,Other,female,1.0,China,30.0,94010
115,0.64,3.16,1.8,8.6,4.64,5.94,1.5,22.0,1.9,-1.11,2.65,0.69,0.56,7.81,Engineering,Very Good,Good,1.0,0.0,0.0,Esther Cantrell,Other,female,1.0,USA,37.0,94061
116,-0.7,2.38,1.2,2.51,2.2,-3.18,0.0,3.0,6.0,2.63,0.97,-2.79,-2.23,4.62,Engineering,Ok,Bad,1.0,1.0,0.0,Cindy Donaldson,Other,female,1.0,Australia,31.0,94040
117,1.76,2.45,2.5,10.82,4.7,7.63,2.4,5.0,4.3,1.1,4.23,3.72,2.85,10.53,Engineering,Ok,Good,1.0,0.0,0.0,Eleanor Chester,Other,female,1.0,USA,42.0,94043
118,0.46,3.05,2.3,5.97,3.69,2.59,1.4,45.0,1.7,-0.84,1.41,-2.12,-0.54,6.99,Engineering,Ok,Bad,0.0,1.0,0.0,Toni Wrenn,Other,female,0.0,USA,29.0,94105
119,0.24,3.68,2.4,5.15,3.79,2.47,0.0,5.0,3.5,0.43,1.72,-1.56,-2.04,4.46,Engineering,Very Good,Good,0.0,0.0,0.0,Callie Boggs,Other,female,1.0,USA,30.0,94043
120,0.6,2.76,4.1,3.04,3.3,1.69,0.0,40.0,3.4,0.53,0.81,-0.57,-0.99,5.42,Engineering,Ok,Good,0.0,0.0,0.0,Eva Stricklin,Other,female,1.0,USA,30.0,94603
