,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
18,0.23,3.41,1.7,4.8,3.0,-0.0,0.0,52.0,0.0,-2.96,3.23,1.67,1.4,8.77,Engineering,None,Good,0.0,0.0,0.0,Bobby Prevatte,African-American,male,0.0,USA,29.0,94611
19,-1.36,3.27,1.6,-0.46,2.4,-3.56,1.7,17.0,3.3,0.12,0.14,-3.99,-3.21,3.33,Engineering,Ok,Good,0.0,1.0,0.0,Ron Allen,African-American,male,1.0,USA,24.0,94301
20,-0.48,3.48,2.6,2.41,3.68,1.38,0.0,24.0,3.2,-0.06,2.11,1.73,0.42,6.91,Engineering,Ok,Good,0.0,0.0,0.0,Joe Barron,African-American,male,0.0,USA,33.0,94027
21,-1.31,2.27,0.7,4.36,2.54,-3.3,0.0,32.0,0.7,-1.92,2.88,2.86,2.9,10.51,Quantitative,Ok,Good,0.0,1.0,0.0,Edgar Clyatt,African-American,male,0.0,USA,29.0,94544
22,-0.39,3.1,0.8,1.35,3.0,0.68,0.0,45.0,1.7,-0.97,0.92,-1.55,-0.66,6.29,Engineering,None,Good,0.0,1.0,0.0,Gerald Mccraney,African-American,male,0.0,Canada,24.0,94105
23,0.54,2.96,2.3,6.55,4.31,4.72,0.4,60.0,0.1,-2.45,2.14,0.78,0.86,7.95,Sciences,Ok,Good,1.0,0.0,0.0,Jason Dillon,African-American,male,2.0,USA,37.0,94707
24,1.6,2.92,3.9,8.97,4.49,6.46,0.0,13.0,4.2,0.96,3.75,2.94,2.31,9.75,Quantitative,Very Good,Good,1.0,1.0,0.0,Claudio Sanders,African-American,male,2.0,USA,33.0,94022
25,-0.72,3.28,1.1,3.96,2.93,-1.56,3.1,9.0,5.1,1.7,0.8,-2.64,-2.41,4.08,Sciences,None,Good,1.0,0.0,0.0,Hubert Merritt,African-American,male,0.0,USA,36.0,94085
26,1.19,2.79,2.2,8.27,3.4,2.63,1.7,37.0,2.5,-0.69,1.35,-0.24,-0.27,6.56,Engineering,None,Good,1.0,0.0,0.0,Jose Pepper,African-American,male,1.0,USA,30.0,94545
27,-0.19,3.14,2.2,5.27,4.4,4.33,0.0,20.0,5.1,1.74,2.35,1.79,1.85,9.19,Engineering,Very Good,Good,1.0,0.0,0.0,Richard Daus,African-American,male,2.0,USA,33.0,94025
28,1.49,3.64,2.7,5.12,4.11,6.14,0.0,71.0,3.8,0.94,2.94,2.98,1.87,8.76,Engineering,Ok,Bad,0.0,0.0,0.0,Daniel Garcia,African-American,male,2.0,USA,29.0,94509
29,1.1,2.93,2.4,5.42,3.67,4.0,0.0,20.0,3.6,0.16,1.74,-0.73,-0.84,5.93,Engineering,Very Good,Good,1.0,0.0,0.0,Robert Anderson,African-American,male,2.0,USA,32.0,94025
30,0.29,3.61,2.9,3.28,4.03,3.75,2.9,19.0,4.9,1.75,1.48,-2.8,-2.28,4.67,Quantitative,Ok,Good,1.0,0.0,0.0,Jessie Pua,African-American,male,2.0,USA,34.0,94304
31,0.43,2.59,1.7,2.25,2.13,-1.23,0.0,34.0,5.6,1.65,0.68,-1.35,-1.27,5.23,Engineering,None,Bad,0.0,0.0,0.0,Thomas Tesoriero,African-American,male,0.0,USA,28.0,94030
32,-0.05,2.6,2.2,2.47,2.82,0.03,0.0,5.0,6.7,3.22,1.39,0.29,0.69,7.79,Humanities,None,Good,0.0,0.0,0.0,Oscar Grantham,African-American,male,0.0,USA,28.0,94043
33,0.23,2.88,0.8,5.94,2.59,-0.96,0.0,25.0,3.1,0.14,1.49,-0.95,-1.51,4.89,Engineering,None,Good,0.0,0.0,0.0,David Pilling,African-American,male,0.0,USA,34.0,94539
34,-0.68,2.67,2.7,2.24,2.95,-1.22,1.8,31.0,2.5,-0.37,1.4,-2.66,-2.26,4.51,Engineering,None,Good,0.0,0.0,0.0,Jose Allen,African-American,male,0.0,USA,29.0,94544
35,1.13,3.58,2.5,8.33,4.27,4.9,0.0,53.0,0.1,-2.33,1.31,-2.11,-2.21,4.34,Engineering,Ok,Good,1.0,0.0,0.0,Thomas Cain,African-American,male,2.0,USA,37.0,94549
36,0.12,2.96,1.9,3.0,2.23,-2.13,0.9,74.0,0.7,-1.78,1.67,0.51,-0.24,6.38,Sciences,None,Good,0.0,0.0,0.0,Sean Warrior,African-American,male,0.0,USA,27.0,94591
37,-0.44,2.83,1.0,2.02,2.72,-0.54,0.0,23.0,3.4,0.39,1.96,1.84,1.49,8.4,Engineering,Ok,Bad,0.0,0.0,0.0,Alfonso Pena,African-American,male,0.0,USA,26.0,94028
38,1.35,3.2,2.2,7.04,3.74,4.41,0.0,42.0,1.2,-1.5,2.42,0.29,-0.38,6.46,Quantitative,Ok,Good,1.0,0.0,0.0,David Hall,African-American,male,2.0,USA,32.0,94605
39,-1.16,3.16,0.9,-0.17,2.04,-4.05,1.6,42.0,2.2,-0.41,0.4,-4.53,-3.6,2.94,Quantitative,Ok,Bad,0.0,1.0,0.0,Don Boldt,African-American,male,0.0,USA,26.0,94605
40,-0.31,2.87,2.9,3.83,3.49,0.61,2.5,52.0,3.8,1.14,3.69,1.72,1.8,9.58,Engineering,Ok,Good,0.0,1.0,0.0,Walter Blakely,African-American,male,0.0,USA,28.0,94611
41,-0.78,3.22,4.0,-0.83,2.77,-2.35,0.0,9.0,4.1,0.67,2.65,1.87,1.38,8.62,Engineering,None,Good,0.0,0.0,0.0,Fredrick Nicolas,African-American,male,0.0,USA,30.0,94085
42,0.33,2.82,2.1,4.94,2.92,0.28,3.2,0.0,5.2,1.76,3.83,1.63,1.9,9.82,Sciences,Ok,Bad,0.0,0.0,0.0,James Roberts,African-American,male,0.0,USA,34.0,94040
43,0.94,3.33,2.1,7.34,4.07,4.6,2.0,64.0,3.0,0.45,1.58,0.31,1.82,9.46,Quantitative,Very Good,Good,0.0,0.0,0.0,Kevin Toney,African-American,male,2.0,USA,37.0,94525
44,-1.76,3.69,1.9,1.26,3.37,-1.75,3.0,67.0,4.7,1.81,2.82,1.27,1.57,9.05,Engineering,Ok,Bad,0.0,0.0,0.0,Matthew Shuman,African-American,male,0.0,USA,33.0,94598
45,0.25,3.03,1.6,7.67,3.72,2.19,2.6,65.0,3.7,0.84,1.49,-0.5,0.11,7.17,Engineering,Very Good,Good,0.0,1.0,0.0,Francisco Proctor,African-American,male,0.0,Canada,38.0,94556
46,0.81,3.62,2.0,8.9,3.95,3.14,0.0,49.0,3.4,0.06,1.94,1.25,1.71,9.09,Sciences,Very Good,Bad,1.0,0.0,0.0,Michael Tucker,African-American,male,2.0,USA,32.0,94502
47,0.47,2.84,1.0,3.75,2.16,-1.37,0.0,24.0,3.9,0.7,3.14,-0.08,-0.97,5.94,Sciences,Ok,Bad,0.0,0.0,0.0,Robert Reich,African-American,male,0.0,USA,29.0,94027
48,-1.76,2.68,3.4,0.43,2.5,-4.94,0.0,40.0,3.8,0.87,1.72,-0.38,-0.61,6.11,Sciences,None,Bad,0.0,1.0,1.0,Cecil Evans,African-American,male,0.0,USA,32.0,94603
49,0.49,2.76,1.8,5.13,3.08,1.17,2.3,22.0,3.6,0.11,2.78,3.54,2.4,9.24,Engineering,Very Good,Good,0.0,1.0,0.0,Antonio Rosenow,African-American,male,0.0,USA,33.0,94061
50,-0.73,2.38,1.9,1.52,2.17,-3.32,2.3,30.0,3.8,0.72,0.0,-4.28,-4.06,1.88,Engineering,None,Good,0.0,1.0,0.0,Alberto Craig,African-American,male,0.0,USA,31.0,94587
51,0.45,2.77,1.5,2.66,2.74,0.97,0.0,30.0,4.2,0.98,1.91,0.21,0.74,8.02,Engineering,Ok,Good,0.0,0.0,0.0,Elton Bryant,African-American,male,0.0,Canada,31.0,94587
52,-0.66,2.47,1.1,1.91,2.23,-2.48,0.0,26.0,2.8,-0.39,2.76,0.38,-0.03,7.07,Engineering,None,Good,0.0,1.0,0.0,Roman Page,African-American,male,0.0,USA,32.0,94403
53,-1.22,2.72,1.0,-0.02,1.46,-6.19,3.6,23.0,6.2,2.83,2.92,0.56,0.96,8.55,Engineering,None,Good,0.0,1.0,1.0,James Gordon,African-American,male,0.0,USA,28.0,94028
54,0.72,3.41,1.8,8.02,3.8,2.83,1.9,70.0,1.9,-1.1,2.19,1.58,1.7,8.95,Quantitative,Very Good,Good,1.0,0.0,0.0,Steven Coppinger,African-American,male,1.0,USA,34.0,94903
55,0.91,3.02,2.4,7.74,3.41,1.92,0.0,15.0,6.6,3.5,1.14,-2.25,-1.74,5.15,Engineering,Very Good,Bad,0.0,0.0,0.0,Timothy Villanueva,African-American,male,2.0,USA,41.0,95002
56,0.06,3.2,2.2,4.86,3.36,0.94,0.0,52.0,2.5,-0.12,2.8,0.82,0.23,7.26,Engineering,Very Good,Good,1.0,0.0,0.0,Gerald Elizalde,African-American,male,0.0,USA,29.0,94611
57,-0.55,1.95,2.2,2.19,2.16,-3.0,0.5,85.0,0.0,-2.88,0.91,0.6,0.19,6.65,Quantitative,Very Good,Bad,0.0,0.0,0.0,Paul Bateman,African-American,male,0.0,USA,26.0,94947
58,0.59,2.61,1.7,-0.3,1.57,-2.02,0.0,5.0,5.0,1.59,0.78,-1.71,-1.83,4.75,Sciences,Ok,Good,0.0,0.0,0.0,Keith House,African-American,male,1.0,USA,27.0,94043
59,-0.29,2.74,1.8,2.58,2.25,-2.47,1.3,56.0,1.8,-0.76,0.62,-3.19,-3.57,2.51,Sciences,Ok,Good,0.0,0.0,0.0,Lawrence Herrera,African-American,male,1.0,USA,27.0,94595
60,-1.56,2.58,0.5,-2.33,1.25,-6.6,0.0,7.0,3.9,0.45,2.11,1.41,0.14,6.53,Engineering,None,Bad,0.0,1.0,1.0,Tyler Madsen,African-American,male,1.0,USA,26.0,94043
61,0.53,3.8,1.3,5.64,3.85,3.53,0.0,46.0,0.4,-2.41,2.65,1.6,1.21,8.38,Engineering,None,Good,1.0,0.0,0.0,Kevin Avila,African-American,male,1.0,USA,29.0,94019
62,-0.18,3.27,2.4,5.39,4.38,4.03,0.0,35.0,3.4,0.44,2.2,0.26,0.7,7.96,Quantitative,Very Good,Good,1.0,0.0,1.0,Mark Morales,African-American,male,1.0,USA,34.0,94566
63,1.15,2.88,2.7,5.88,3.4,2.86,0.0,19.0,1.7,-1.24,2.8,1.22,-0.12,6.47,Engineering,Very Good,Good,1.0,0.0,0.0,Gerard Castle,African-American,male,1.0,USA,29.0,94304
64,0.33,2.49,3.1,6.6,3.09,-0.28,0.0,28.0,4.9,1.75,1.33,-0.02,-0.24,6.45,Quantitative,None,Good,0.0,0.0,0.0,Justin Borghoff,African-American,male,1.0,USA,39.0,94402
65,-0.03,3.25,2.0,4.94,3.04,-0.35,2.7,16.0,4.3,1.08,3.44,2.36,1.75,9.12,Engineering,Ok,Bad,1.0,1.0,0.0,Cameron Ambrosino,African-American,male,1.0,USA,31.0,95134
66,0.52,3.11,2.2,-0.51,3.02,2.58,1.4,71.0,2.2,-0.11,1.72,-0.42,-0.02,7.12,Quantitative,Very Good,Good,1.0,0.0,0.0,Henry Sharpe,African-American,male,2.0,USA,22.0,94509
67,0.16,3.2,2.8,2.13,2.84,-0.23,0.0,20.0,6.0,2.43,2.46,0.86,1.42,8.97,Quantitative,Ok,Good,0.0,0.0,0.0,Cody Shipp,African-American,male,1.0,USA,30.0,94025
68,-0.8,2.67,1.2,3.01,2.03,-4.17,0.0,19.0,4.9,1.33,1.27,-1.51,-1.2,5.62,Engineering,Ok,Good,0.0,1.0,1.0,Edward Harris,African-American,male,1.0,USA,30.0,94304
69,-0.45,3.04,2.1,-1.39,2.93,0.65,0.0,29.0,3.1,0.21,0.57,-1.98,-2.16,4.02,Engineering,Ok,Good,0.0,0.0,0.0,Terrell Wasson,African-American,male,1.0,USA,25.0,94560
70,0.25,3.77,2.0,4.75,3.46,1.57,0.0,20.0,3.6,0.68,1.52,-1.19,-0.26,6.95,Engineering,Ok,Good,0.0,0.0,0.0,Marcus Hopp,African-American,male,1.0,USA,27.0,94025
71,-0.26,3.42,2.0,2.93,3.14,0.05,0.0,9.0,3.7,0.32,1.1,-1.53,-1.31,5.41,Engineering,Very Good,Good,0.0,0.0,0.0,Darron Lu,African-American,male,1.0,USA,28.0,94085
72,-0.13,2.63,1.8,3.63,2.67,-0.9,0.0,2.0,3.0,-0.2,1.61,-0.42,-0.02,7.05,Engineering,Ok,Bad,1.0,0.0,0.0,Steven Dieball,African-American,male,1.0,USA,29.0,94040
73,0.83,3.11,0.9,6.9,3.18,2.06,1.8,60.0,2.4,-0.27,1.63,-1.53,-1.37,5.53,Quantitative,Very Good,Good,0.0,0.0,0.0,Dean Baker,African-American,male,1.0,USA,37.0,94707
74,-1.38,2.22,1.7,-2.57,1.24,-6.45,0.0,13.0,2.7,-0.65,3.05,2.47,1.77,8.93,Engineering,None,Good,0.0,1.0,1.0,Sergio Shumaker,African-American,male,1.0,USA,22.0,94022
75,1.64,3.11,1.8,7.23,3.96,5.89,0.0,54.0,4.4,1.37,1.7,0.58,-0.42,5.98,Engineering,Very Good,Good,1.0,0.0,0.0,Jose Lemus,African-American,male,2.0,USA,41.0,94121
76,-0.48,2.95,0.4,2.7,2.07,-3.02,0.0,46.0,8.3,4.07,1.38,-1.61,-1.45,5.4,Engineering,Ok,Bad,1.0,1.0,0.0,Russell Kitchen,African-American,male,1.0,USA,30.0,94019
77,-0.07,2.56,2.4,2.67,2.48,-1.58,0.3,37.0,0.1,-2.36,2.36,1.21,0.87,7.95,Quantitative,Very Good,Good,0.0,0.0,0.0,Richard Pacitto,African-American,male,1.0,USA,27.0,94545
78,0.49,2.59,3.2,5.82,4.21,4.68,0.0,5.0,4.8,1.31,2.81,1.99,1.46,8.64,Engineering,Very Good,Good,1.0,0.0,0.0,Donald Taylor,African-American,male,1.0,USA,30.0,94043
79,-0.26,3.35,1.2,5.56,3.42,0.63,2.6,23.0,4.5,1.32,1.01,-1.05,-1.08,5.62,Engineering,Very Good,Good,0.0,0.0,0.0,Edward Rippy,African-American,male,1.0,USA,33.0,94028
80,-0.1,3.36,0.1,3.51,2.99,0.93,0.0,29.0,5.2,1.89,0.41,-2.01,-2.2,4.0,Engineering,Very Good,Good,0.0,0.0,0.0,Gregory Mcmakin,African-American,male,1.0,USA,30.0,94560
81,0.05,3.36,2.3,3.62,3.47,1.62,2.3,69.0,3.0,0.19,2.35,0.56,0.12,7.1,Engineering,Very Good,Good,0.0,0.0,0.0,Michael Harris,African-American,male,1.0,USA,29.0,94510
82,-0.82,3.2,2.5,0.75,3.69,1.72,0.0,49.0,1.7,-1.03,1.67,0.5,-0.28,6.18,Quantitative,Very Good,Bad,0.0,0.0,0.0,Oscar Maupin,African-American,male,1.0,USA,26.0,94502
83,0.48,2.66,1.8,3.72,3.34,2.61,1.9,73.0,2.3,-0.42,0.0,-3.02,-2.42,3.94,Engineering,Very Good,Good,1.0,0.0,0.0,Robin Martinson,African-American,male,1.0,USA,29.0,94591
84,-0.26,3.62,0.7,7.8,4.06,2.54,2.6,21.0,4.1,0.72,2.12,0.32,0.07,7.06,Quantitative,Ok,Good,0.0,0.0,0.0,William Patty,African-American,male,1.0,USA,33.0,94538
85,-0.81,3.02,1.1,5.16,3.35,-0.43,2.2,89.0,3.1,0.54,0.0,-4.14,-2.95,3.66,Engineering,None,Good,0.0,0.0,0.0,William Chamblee,African-American,male,1.0,USA,33.0,94559
86,-0.58,2.73,0.9,2.01,2.43,-1.72,0.0,30.0,1.1,-1.68,3.08,1.88,0.56,7.39,Engineering,None,Bad,0.0,0.0,0.0,Marvin Galarza,African-American,male,1.0,USA,26.0,94587
87,-0.19,3.43,3.8,3.51,3.97,1.87,0.0,53.0,8.7,4.83,2.14,0.72,-1.42,4.41,Sciences,None,Good,0.0,0.0,0.0,John Chamberlain,African-American,male,1.0,USA,39.0,94549
88,0.36,3.09,1.8,5.04,3.42,1.99,0.0,56.0,1.2,-1.57,2.18,0.13,0.39,7.53,Engineering,Ok,Good,0.0,0.0,0.0,Kurt Couch,African-American,male,1.0,USA,30.0,94595
89,1.08,2.28,1.4,7.25,3.08,2.17,0.0,78.0,0.5,-1.87,1.54,-0.65,-0.36,6.62,Engineering,Very Good,Good,0.0,0.0,0.0,Roger Rios,African-American,male,1.0,USA,28.0,94592
90,0.2,3.13,2.2,8.36,3.45,0.43,0.0,29.0,4.3,1.25,1.58,0.13,-0.44,6.07,Quantitative,Ok,Good,0.0,0.0,0.0,Jose Luby,African-American,male,1.0,USA,37.0,94560
91,-0.98,3.3,0.5,3.08,2.36,-3.48,0.0,41.0,4.0,1.23,2.38,0.17,-0.26,6.71,Sciences,Very Good,Good,0.0,1.0,0.0,Gary Patterson,African-American,male,1.0,USA,31.0,94542
92,-0.62,2.86,4.3,1.55,3.69,0.93,1.8,25.0,2.6,-0.31,2.38,0.74,0.83,8.08,Humanities,Ok,Good,1.0,0.0,0.0,Robert Hoskins,African-American,male,1.0,USA,27.0,94539
93,-1.08,2.88,2.3,3.02,3.21,-1.39,0.0,37.0,3.3,0.47,2.95,3.9,4.11,11.88,Engineering,Ok,Good,1.0,0.0,0.0,John Brown,African-American,male,1.0,USA,31.0,94545
94,-0.61,2.24,1.6,2.55,2.06,-3.55,0.0,65.0,0.4,-2.14,3.24,1.96,2.32,10.01,Quantitative,Ok,Bad,0.0,1.0,0.0,Marc Rodgers,African-American,male,1.0,USA,27.0,94556
95,0.02,2.58,2.8,4.0,2.81,-1.13,0.0,32.0,3.4,0.17,0.97,-0.63,-1.93,3.93,Quantitative,None,Bad,0.0,0.0,0.0,Paul Becerra,African-American,male,1.0,USA,32.0,94544
96,-1.16,2.97,2.3,1.17,2.63,-3.04,0.0,56.0,2.7,-0.15,0.67,-2.18,-2.43,3.82,Humanities,Very Good,Bad,0.0,1.0,0.0,Timothy Zamora,African-American,male,1.0,USA,27.0,94595
97,0.56,2.85,1.4,6.35,2.58,-0.64,1.6,65.0,2.0,-0.61,2.15,-0.21,-0.35,6.51,Quantitative,None,Bad,0.0,0.0,0.0,David Vosburg,African-American,male,1.0,USA,33.0,94556
98,-0.3,2.41,0.6,3.34,2.17,-2.48,0.0,9.0,5.0,1.83,3.61,2.73,1.84,9.09,Quantitative,Very Good,Good,0.0,0.0,0.0,Kenneth Ratcliffe,African-American,male,1.0,USA,32.0,94085
99,2.23,2.66,3.3,6.32,3.85,6.48,0.0,15.0,2.9,0.03,0.0,-3.66,-3.4,2.76,Quantitative,Very Good,Good,1.0,0.0,0.0,Michael Elio,African-American,male,1.0,USA,37.0,95002
100,-0.39,3.37,2.3,4.48,3.49,0.37,1.6,2.0,2.7,-0.31,1.43,0.59,0.94,7.98,Engineering,Ok,Good,0.0,0.0,0.0,Michael Bloxom,African-American,male,1.0,USA,29.0,94040
101,-0.76,2.85,1.0,2.41,2.39,-2.58,1.5,1.0,2.4,-0.48,0.02,-3.51,-2.68,3.89,Engineering,None,Bad,0.0,0.0,0.0,Michael Witten,African-American,male,1.0,USA,27.0,94040
102,-0.01,3.14,-0.1,5.92,3.05,0.42,0.0,33.0,1.9,-0.68,3.01,2.16,2.21,9.84,Engineering,Very Good,Good,0.0,0.0,0.0,Robert Hood,African-American,male,1.0,USA,31.0,94010
103,-0.15,3.0,2.7,4.91,3.1,-0.77,0.0,70.0,1.6,-0.61,1.62,0.55,0.71,7.67,Engineering,Ok,Good,0.0,1.0,0.0,William Guzman,African-American,male,1.0,USA,27.0,94903
104,0.47,3.11,2.0,3.19,2.95,1.04,0.7,116.0,0.1,-2.16,1.46,-1.98,-1.27,5.77,Engineering,Very Good,Bad,0.0,1.0,0.0,Eugene Carson,African-American,male,1.0,USA,29.0,94970
105,0.34,3.02,3.1,1.33,2.25,-1.63,0.0,55.0,2.2,-0.7,0.0,-5.54,-5.01,0.81,Quantitative,None,Bad,0.0,0.0,0.0,Anthony Pratt,African-American,male,1.0,USA,29.0,94523
106,0.37,3.69,2.5,6.12,5.0,6.96,0.0,63.0,0.4,-2.12,1.25,-2.17,-2.51,4.03,Quantitative,Very Good,Good,1.0,0.0,0.0,Matthew Thomas,African-American,male,1.0,USA,28.0,94801
107,-1.13,2.86,2.0,1.08,2.14,-4.63,0.0,12.0,1.0,-1.66,1.71,-0.03,-0.56,5.99,Engineering,Very Good,Bad,0.0,0.0,1.0,Hosea Morein,African-American,male,1.0,USA,30.0,94087
108,0.82,2.44,2.3,5.62,3.31,2.4,0.0,6.0,6.0,2.29,0.92,-2.68,-1.78,5.17,Sciences,Ok,Good,0.0,0.0,0.0,Philip Johnson,African-American,male,1.0,USA,36.0,94043
109,1.02,3.11,2.1,6.78,3.1,1.43,0.0,26.0,2.1,-0.69,1.09,-1.72,-0.83,6.24,Engineering,None,Good,0.0,0.0,0.0,Paul Mcdaniel,African-American,male,1.0,USA,29.0,94403
110,-0.36,2.81,2.6,1.05,2.11,-3.24,2.2,62.0,2.8,0.03,4.8,6.12,5.5,13.52,Humanities,None,Good,0.0,0.0,0.0,Michael Braden,African-American,male,1.0,USA,29.0,94564
111,-0.41,3.08,0.6,6.05,2.05,-4.38,0.0,34.0,0.9,-1.95,1.08,-1.64,-1.19,5.64,Quantitative,None,Bad,0.0,0.0,1.0,Willie Wichmann,African-American,male,1.0,USA,27.0,94030
112,-1.71,3.15,1.7,1.85,2.91,-3.35,0.0,24.0,0.0,-3.58,2.01,1.19,0.55,7.25,Sciences,Ok,Bad,0.0,0.0,0.0,Herman Huang,African-American,male,2.0,USA,25.0,94027
113,0.21,3.32,1.5,6.21,3.65,2.21,0.0,6.0,5.7,2.31,0.26,-4.67,-3.81,2.67,Engineering,Ok,Good,0.0,0.0,0.0,Fred Canaday,African-American,male,2.0,USA,35.0,94043
114,-0.02,3.0,4.7,4.17,4.13,2.66,0.0,14.0,2.8,-0.24,2.47,2.04,2.17,9.59,Engineering,None,Good,1.0,0.0,0.0,David Eibell,African-American,male,2.0,USA,28.0,95002
115,-0.2,2.54,1.3,4.84,2.12,-3.15,1.3,28.0,2.1,-0.65,0.95,-3.02,-2.8,3.74,Engineering,None,Bad,0.0,0.0,0.0,Christopher Swanson,African-American,male,0.0,USA,31.0,94402
116,0.05,3.17,-0.3,2.74,2.26,-0.94,0.0,44.0,3.9,0.84,1.63,-1.64,-1.13,5.95,Engineering,None,Bad,0.0,0.0,0.0,Jospeh Bradshaw,African-American,male,0.0,USA,29.0,94131
117,-0.92,3.9,1.7,1.36,2.84,-2.06,2.6,27.0,4.0,1.05,1.05,-1.5,-0.91,6.01,Engineering,None,Good,0.0,0.0,0.0,Robert Crossen,African-American,male,0.0,USA,36.0,94070
118,-0.43,2.68,1.9,3.13,2.19,-3.31,0.0,0.0,1.9,-1.04,2.95,0.92,-0.4,6.23,Humanities,None,Good,0.0,0.0,0.0,Michael Bruce,African-American,male,0.0,USA,28.0,94040
119,0.29,2.5,1.6,4.8,2.4,-1.33,2.2,39.0,3.3,0.35,1.66,-1.57,-1.74,4.97,Engineering,None,Good,0.0,0.0,0.0,Scott Lopez,African-American,male,0.0,USA,29.0,94578
