,Education,GPA,Educational Prestige,Years of Experience,Soft Skills,Manager's Assessment Score,Military Tenure,Avg Commute Time,Job Tenure,Cultural Fit,Leadership Capability,HireVue Score,Technical Aptitude,Avg Deals Closed,Undergraduate Degree,LinkedIn Score,Responsible Social Media Use,Employee Referral,Arrest Record,Criminal Record,Names,Race,Gender,Sports,Birth Origin,Age,Zip
18,0.46,4.14,2.6,4.33,3.85,3.07,0.0,57.0,0.1,-2.51,1.4,-1.07,-0.13,7.1,Engineering,Very Good,Good,0.0,0.0,0.0,Melissa Davis,African-American,female,1.0,USA,30.0,94038
19,0.31,2.62,2.3,3.44,2.97,0.78,0.0,4.0,5.1,1.7,1.98,2.76,2.79,10.18,Engineering,None,Good,0.0,0.0,0.0,Lisa Ivey,African-American,female,0.0,USA,24.0,94040
20,-0.42,2.51,1.5,4.65,2.32,-3.1,0.0,1.0,3.0,0.09,3.0,3.05,2.77,10.2,Engineering,Ok,Good,0.0,0.0,0.0,Denise Yanez,African-American,female,0.0,USA,27.0,94040
21,0.51,3.86,1.6,7.0,4.04,3.66,0.0,32.0,1.6,-1.26,1.9,0.14,0.12,7.17,Quantitative,Ok,Good,1.0,0.0,0.0,Lorena Gallegos,African-American,female,2.0,USA,30.0,94544
22,0.71,3.17,2.8,6.78,3.6,2.22,0.0,55.0,0.5,-1.75,3.61,0.51,-0.06,7.29,Quantitative,Very Good,Good,0.0,0.0,0.0,Kylie Otani,African-American,female,2.0,USA,30.0,94523
23,-1.29,2.55,1.7,0.17,1.49,-6.59,0.0,24.0,3.0,-0.01,2.84,1.24,0.91,8.1,Engineering,Ok,Bad,0.0,0.0,0.0,Beverly Sanchez,African-American,female,0.0,USA,23.0,94027
24,0.06,3.5,2.4,2.23,3.26,1.17,0.0,54.0,1.4,-1.25,2.8,-0.58,-1.92,4.61,Engineering,Ok,Good,0.0,1.0,0.0,Karla Mccray,African-American,female,2.0,USA,25.0,94121
25,1.74,3.59,2.9,9.84,5.36,9.39,2.9,35.0,4.3,1.16,3.7,4.5,3.95,11.56,Quantitative,Very Good,Good,1.0,0.0,0.0,Dorothy Coles,African-American,female,2.0,USA,37.0,94566
26,-0.6,3.23,1.7,1.91,3.2,0.09,0.0,75.0,1.2,-1.14,1.82,-0.36,-0.06,6.98,Engineering,Very Good,Bad,0.0,0.0,0.0,Dorothy Marshall,African-American,female,0.0,USA,27.0,94941
27,0.6,3.77,4.2,7.3,5.48,7.51,1.7,40.0,2.3,-0.67,2.27,1.53,1.25,8.48,Engineering,Very Good,Good,1.0,1.0,0.0,Alice Knight,African-American,female,2.0,USA,33.0,94603
